date,state,actuals.hospitalBeds.currentUsageCovid,actuals.newCases,metrics.infectionRate,metrics.vaccinationsCompletedRatio,actuals.newDeaths,metrics.weeklyNewCasesPer100k
2021-07-29,IL,917.0,1655.0,1.28,0.483,15.0,85.8
2021-07-30,IL,966.0,2198.0,1.27,0.485,8.0,92.6
2021-07-31,IL,991.0,0.0,1.26,0.485,0.0,82.0
2021-08-01,IL,1055.0,16.0,1.25,0.486,0.0,71.4
2021-08-02,IL,1109.0,5333.0,1.24,0.487,14.0,102.8
2021-08-03,IL,1173.0,2571.0,1.23,0.487,10.0,110.0
2021-08-04,IL,1256.0,2968.0,1.22,0.488,20.0,116.3
2021-08-05,IL,1266.0,3192.0,1.21,0.489,14.0,128.5
2021-08-06,IL,1351.0,2976.0,1.2,0.49,18.0,134.6
2021-08-07,IL,1387.0,28.0,1.19,0.49,0.0,134.8
2021-08-08,IL,1511.0,0.0,1.18,0.491,0.0,165.7
2021-08-09,IL,1500.0,7858.0,1.17,0.492,31.0,154.6
2021-08-10,IL,1561.0,2907.0,1.16,0.492,11.0,157.3
2021-08-11,IL,1679.0,3867.0,1.15,0.493,14.0,164.4
2021-08-12,IL,1706.0,3353.0,1.14,0.494,27.0,165.6
2021-08-13,IL,1745.0,3445.0,1.13,0.495,17.0,169.3
2021-08-14,IL,1807.0,0.0,1.12,0.496,0.0,193.2
2021-08-15,IL,1881.0,0.0,1.11,0.497,0.0,186.3
2021-08-16,IL,1943.0,9152.0,1.1,0.498,31.0,179.3
2021-08-17,IL,1947.0,3567.0,1.09,0.499,21.0,184.5
2021-08-18,IL,1994.0,3836.0,1.09,0.5,38.0,184.3
2021-08-19,IL,1979.0,3381.0,1.08,0.501,15.0,184.5
2021-08-20,IL,2011.0,4851.0,1.08,0.502,26.0,195.6
2021-08-21,IL,2076.0,0.0,1.07,0.503,0.0,195.5
2021-08-22,IL,2117.0,0.0,1.07,0.504,0.0,195.3
2021-08-23,IL,2151.0,9103.0,1.06,0.504,52.0,195.2
2021-08-24,IL,2221.0,2970.0,1.06,0.505,16.0,190.5
2021-08-25,IL,2194.0,4525.0,1.05,0.506,44.0,195.9
2021-08-26,IL,2252.0,4147.0,1.05,0.507,66.0,202.0
2021-08-27,IL,2221.0,4767.0,1.05,0.508,19.0,201.3
2021-08-28,IL,2213.0,0.0,1.04,0.509,0.0,204.1
2021-08-29,IL,2209.0,0.0,1.04,0.51,0.0,206.9
2021-08-30,IL,2258.0,10159.0,1.03,0.511,52.0,209.7
2021-08-31,IL,2226.0,4802.0,1.03,0.512,28.0,224.1
2021-09-01,IL,2264.0,5146.0,1.02,0.513,35.0,229.0
2021-09-02,IL,2315.0,4494.0,1.02,0.514,37.0,231.8
2021-09-03,IL,2300.0,5882.0,1.02,0.515,42.0,240.6
2021-09-04,IL,2252.0,0.0,1.01,0.516,0.0,237.4
2021-09-05,IL,2279.0,0.0,1.01,0.517,0.0,234.2
2021-09-06,IL,2334.0,0.0,1.0,0.517,0.0,231.0
2021-09-07,IL,2363.0,11928.0,0.99,0.518,83.0,216.6
2021-09-08,IL,2394.0,3970.0,0.99,0.518,72.0,207.3
2021-09-09,IL,2364.0,5137.0,0.98,0.518,24.0,212.4
2021-09-10,IL,2350.0,5301.0,0.98,0.52,52.0,207.8
2021-09-11,IL,2291.0,0.0,0.97,0.521,0.0,208.3
2021-09-12,IL,2339.0,0.0,0.96,0.522,0.0,208.8
2021-09-13,IL,2297.0,9138.0,0.95,0.522,124.0,209.3
2021-09-14,IL,2214.0,4467.0,0.95,0.523,39.0,221.1
2021-09-15,IL,2172.0,4219.0,0.94,0.524,53.0,223.0
2021-09-16,IL,2141.0,4577.0,0.93,0.525,52.0,218.6
2021-09-17,IL,2108.0,3581.0,0.93,0.525,62.0,205.0
2021-09-18,IL,2027.0,0.0,0.92,0.526,0.0,202.7
2021-09-19,IL,2048.0,0.0,0.92,0.527,0.0,200.4
2021-09-20,IL,2088.0,8254.0,0.91,0.528,100.0,198.1
2021-09-21,IL,2070.0,3027.0,0.91,0.528,24.0,186.7
2021-09-22,IL,2039.0,3522.0,0.91,0.529,52.0,181.2
2021-09-23,IL,1985.0,3871.0,0.91,0.53,47.0,175.6
2021-09-24,IL,1948.0,3374.0,0.91,0.531,42.0,174.0
2021-09-25,IL,1892.0,0.0,0.91,0.532,0.0,169.7
2021-09-26,IL,1930.0,0.0,0.91,0.533,0.0,165.4
2021-09-27,IL,1910.0,6627.0,0.91,0.533,89.0,161.2
2021-09-28,IL,1889.0,2364.0,0.92,0.534,39.0,155.9
2021-09-29,IL,1880.0,2969.0,0.92,0.535,51.0,151.6
2021-09-30,IL,1834.0,3457.0,0.92,0.535,46.0,148.3
2021-10-01,IL,1709.0,3311.0,0.93,0.536,49.0,147.8
2021-10-02,IL,1664.0,0.0,0.93,0.536,0.0,148.4
2021-10-03,IL,1691.0,0.0,0.93,0.537,0.0,148.9
2021-10-04,IL,1713.0,6845.0,0.93,0.538,71.0,149.5
2021-10-05,IL,1714.0,3169.0,0.94,0.539,26.0,155.9
2021-10-06,IL,1664.0,2924.0,0.94,0.539,67.0,155.5
2021-10-07,IL,1719.0,3588.0,0.94,0.54,46.0,156.5
2021-10-08,IL,1707.0,2732.0,0.94,0.541,41.0,152.0
2021-10-09,IL,1627.0,0.0,0.94,0.542,0.0,134.6
2021-10-10,IL,1629.0,0.0,0.94,0.542,0.0,117.1
2021-10-11,IL,1657.0,222.0,0.94,0.543,0.0,99.7
2021-10-12,IL,1623.0,7549.0,0.94,0.543,76.0,134.3
2021-10-13,IL,1588.0,2945.0,0.94,0.543,48.0,134.4
2021-10-14,IL,1515.0,2571.0,0.94,0.543,63.0,126.4
2021-10-15,IL,1487.0,2570.0,0.95,0.543,45.0,125.1
2021-10-16,IL,1411.0,0.0,0.95,0.544,0.0,138.8
2021-10-17,IL,1429.0,0.0,0.95,0.544,0.0,152.5
2021-10-18,IL,1432.0,5417.0,0.96,0.544,71.0,166.1
2021-10-19,IL,1355.0,2032.0,0.96,0.544,24.0,122.6
2021-10-20,IL,1323.0,2402.0,0.97,0.544,52.0,118.3
2021-10-21,IL,1299.0,2295.0,0.97,0.544,38.0,116.1
2021-10-22,IL,1257.0,2934.0,0.98,0.544,32.0,119.0
2021-10-23,IL,1258.0,0.0,0.99,0.544,0.0,118.4
2021-10-24,IL,1232.0,0.0,1.0,0.544,0.0,117.8
2021-10-25,IL,1260.0,5182.0,1.01,0.544,63.0,117.1
2021-10-26,IL,1245.0,2189.0,1.02,0.544,40.0,118.4
2021-10-27,IL,1258.0,2024.0,1.03,0.544,33.0,115.4
2021-10-28,IL,1211.0,2730.0,1.04,0.544,41.0,118.8
2021-10-29,IL,1209.0,2623.0,1.05,0.602,29.0,116.4
2021-10-30,IL,1219.0,0.0,1.06,0.603,0.0,118.7
2021-10-31,IL,1259.0,0.0,1.07,0.604,0.0,121.1
2021-11-01,IL,1287.0,6078.0,1.08,0.605,75.0,123.5
2021-11-02,IL,1273.0,2349.0,1.1,0.605,24.0,124.7
2021-11-03,IL,1278.0,1787.0,1.11,0.606,53.0,122.8
2021-11-04,IL,1301.0,4331.0,1.12,0.607,31.0,135.5
2021-11-05,IL,1314.0,2932.0,1.12,0.607,29.0,137.9
2021-11-06,IL,1341.0,0.0,1.13,0.608,0.0,141.1
2021-11-07,IL,1322.0,0.0,1.14,0.609,0.0,144.4
2021-11-08,IL,1396.0,7302.0,1.14,0.61,45.0,147.6
2021-11-09,IL,1421.0,2246.0,1.14,0.61,24.0,146.8
2021-11-10,IL,1516.0,4974.0,1.14,0.611,28.0,171.9
2021-11-11,IL,1546.0,48.0,1.14,0.612,0.0,138.1
2021-11-12,IL,1574.0,7969.0,1.14,0.612,57.0,177.9
2021-11-13,IL,1576.0,0.0,1.14,0.612,0.0,182.1
2021-11-14,IL,1641.0,0.0,1.13,0.614,0.0,186.4
2021-11-15,IL,1636.0,8920.0,1.13,0.615,46.0,190.6
2021-11-16,IL,1653.0,3050.0,1.13,0.615,22.0,197.0
2021-11-17,IL,1702.0,4920.0,1.12,0.616,29.0,196.6
2021-11-18,IL,1780.0,5801.0,1.12,0.608,32.0,242.0
2021-11-19,IL,1765.0,5653.0,1.12,0.609,42.0,223.7
2021-11-20,IL,1780.0,0.0,1.12,0.61,0.0,229.7
2021-11-21,IL,1843.0,0.0,1.13,0.611,0.0,235.6
2021-11-22,IL,1899.0,11193.0,1.13,0.611,58.0,241.6
2021-11-23,IL,1973.0,4629.0,1.14,0.612,19.0,254.1
2021-11-24,IL,2037.0,5348.0,1.14,0.614,24.0,257.5
2021-11-25,IL,2004.0,0.0,1.15,0.614,0.0,241.6
2021-11-26,IL,2076.0,0.0,1.16,0.614,0.0,227.0
2021-11-27,IL,2135.0,0.0,1.16,0.614,0.0,227.5
2021-11-28,IL,2253.0,0.0,1.17,0.614,0.0,228.1
2021-11-29,IL,2350.0,18990.0,1.17,0.616,91.0,228.6
2021-11-30,IL,2394.0,5694.0,1.18,0.617,27.0,237.0
2021-12-01,IL,2563.0,6165.0,1.18,0.618,0.0,243.4
2021-12-02,IL,2587.0,11638.0,1.18,0.616,45.0,305.3
2021-12-03,IL,2664.0,7453.0,1.18,0.617,44.0,334.2
2021-12-04,IL,2727.0,0.0,1.17,0.62,0.0,353.7
2021-12-05,IL,2852.0,0.0,1.17,0.622,0.0,373.3
2021-12-06,IL,2899.0,18831.0,1.17,0.623,98.0,392.8
2021-12-07,IL,3019.0,6891.0,1.16,0.625,91.0,402.3
2021-12-08,IL,3213.0,6755.0,1.16,0.626,24.0,407.0
2021-12-09,IL,3210.0,9787.0,1.16,0.627,59.0,392.3
2021-12-10,IL,3295.0,7403.0,1.16,0.628,49.0,391.9
2021-12-11,IL,3385.0,0.0,1.16,0.63,0.0,342.8
2021-12-12,IL,3487.0,91.0,1.16,0.632,0.0,293.6
2021-12-13,IL,3507.0,19426.0,1.17,0.633,112.0,397.4
2021-12-14,IL,3521.0,6974.0,1.18,0.633,31.0,398.0
2021-12-15,IL,3583.0,10001.0,1.19,0.635,91.0,423.6
2021-12-16,IL,3717.0,12288.0,1.2,0.633,59.0,443.4
2021-12-17,IL,3761.0,10660.0,1.21,0.635,67.0,469.1
2021-12-18,IL,3693.0,0.0,1.22,0.636,0.0,550.4
2021-12-19,IL,3791.0,0.0,1.23,0.638,0.0,631.7
2021-12-20,IL,3810.0,31043.0,1.24,0.638,128.0,560.0
2021-12-21,IL,3935.0,10054.0,1.25,0.639,71.0,584.3
2021-12-22,IL,4136.0,16553.0,1.26,0.64,81.0,636.0
2021-12-23,IL,4178.0,18670.0,1.27,0.639,84.0,686.4
2021-12-24,IL,4295.0,0.0,1.28,0.64,0.0,712.0
2021-12-25,IL,4425.0,0.0,1.28,0.64,0.0,740.0
2021-12-26,IL,4647.0,0.0,1.28,0.64,0.0,768.0
2021-12-27,IL,4898.0,55598.0,1.28,0.642,181.0,796.1
2021-12-28,IL,5145.0,21551.0,1.28,0.642,104.0,886.8
2021-12-29,IL,5516.0,20969.0,1.27,0.643,57.0,921.6
2021-12-30,IL,5748.0,30136.0,1.27,0.64,109.0,1012.1
2021-12-31,IL,5930.0,0.0,1.25,0.642,0.0,1078.3
2022-01-01,IL,5998.0,0.0,1.24,0.642,0.0,1144.5
2022-01-02,IL,6256.0,0.0,1.22,0.642,0.0,1210.7
2022-01-03,IL,6384.0,89157.0,1.2,0.644,195.0,1277.0
2022-01-04,IL,6576.0,24426.0,1.18,0.644,100.0,1299.6
2022-01-05,IL,6848.0,32209.0,1.15,0.645,104.0,1388.3
2022-01-06,IL,7024.0,43984.0,1.13,0.647,120.0,1497.6
2022-01-07,IL,7112.0,42838.0,1.1,0.646,124.0,1659.8
2022-01-08,IL,7126.0,0.0,1.08,0.647,0.0,1687.7
2022-01-09,IL,7142.0,0.0,1.05,0.648,0.0,1715.6
2022-01-10,IL,7202.0,77478.0,1.03,0.648,256.0,1743.5
2022-01-11,IL,7164.0,27895.0,1.01,0.649,112.0,1770.9
2022-01-12,IL,7421.0,34790.0,0.99,0.65,159.0,1791.3
2022-01-13,IL,7400.0,36880.0,0.97,0.651,169.0,1735.2
2022-01-14,IL,7235.0,29663.0,0.95,0.65,176.0,1631.2
2022-01-15,IL,6932.0,0.0,0.93,0.651,0.0,1611.7
2022-01-16,IL,6849.0,0.0,0.91,0.652,0.0,1592.2
2022-01-17,IL,6698.0,0.0,0.88,0.653,0.0,1572.7
2022-01-18,IL,6471.0,93423.0,0.86,0.653,319.0,1536.9
2022-01-19,IL,6333.0,26430.0,0.84,0.655,201.0,1470.9
2022-01-20,IL,6158.0,23370.0,0.82,0.656,226.0,1364.3
2022-01-21,IL,5907.0,40752.0,0.8,0.654,168.0,1451.8
2022-01-22,IL,5580.0,0.0,0.77,0.656,0.0,1437.6
2022-01-23,IL,5416.0,0.0,0.75,0.657,0.0,1423.3
2022-01-24,IL,5223.0,64641.0,0.72,0.657,357.0,1409.0
2022-01-25,IL,5059.0,13824.0,0.7,0.658,139.0,1333.8
2022-01-26,IL,4963.0,15723.0,0.68,0.659,189.0,1249.3
2022-01-27,IL,4686.0,14726.0,0.66,0.66,167.0,1181.1
2022-01-28,IL,4483.0,15523.0,0.64,0.659,141.0,982.0
2022-01-29,IL,4146.0,0.0,0.62,0.66,0.0,874.8
2022-01-30,IL,4031.0,0.0,0.6,0.661,0.0,767.7
2022-01-31,IL,3846.0,23900.0,0.59,0.663,265.0,660.5
2022-02-01,IL,3704.0,8712.0,0.58,0.663,149.0,620.1
2022-02-02,IL,3445.0,9427.0,0.58,0.664,113.0,570.5
2022-02-03,IL,3307.0,0.0,0.58,0.665,0.0,527.9
2022-02-04,IL,3126.0,18668.0,0.58,0.663,191.0,479.1
2022-02-05,IL,2951.0,0.0,0.58,0.664,0.0,453.0
2022-02-06,IL,2899.0,0.0,0.59,0.665,0.0,426.9
2022-02-07,IL,2693.0,13984.0,0.59,0.666,216.0,400.8
2022-02-08,IL,2564.0,5789.0,0.6,0.666,103.0,377.8
2022-02-09,IL,2521.0,4805.0,0.61,0.667,124.0,341.3
2022-02-10,IL,2387.0,5542.0,0.61,0.668,125.0,311.4
2022-02-11,IL,2205.0,166.0,0.62,0.666,0.0,239.0
2022-02-12,IL,2032.0,0.0,0.63,0.667,0.0,239.6
2022-02-13,IL,1915.0,0.0,0.64,0.668,0.0,240.3
2022-02-14,IL,1857.0,14226.0,0.64,0.669,273.0,240.9
2022-02-15,IL,1788.0,2848.0,0.65,0.669,59.0,217.7
2022-02-16,IL,1740.0,3402.0,0.66,0.67,138.0,206.6
2022-02-17,IL,1660.0,2589.0,0.66,0.671,90.0,183.3
2022-02-18,IL,1563.0,3200.0,0.67,0.67,75.0,207.3
2022-02-19,IL,1476.0,0.0,0.68,0.671,0.0,170.1
2022-02-20,IL,1401.0,0.0,0.68,0.672,0.0,132.9
2022-02-21,IL,1357.0,87.0,0.69,0.672,0.0,95.7
2022-02-22,IL,1293.0,6194.0,0.7,0.672,156.0,122.1
2022-02-23,IL,1287.0,2723.0,0.7,0.673,98.0,116.7
2022-02-24,IL,1204.0,2014.0,0.71,0.674,80.0,112.2
2022-02-25,IL,1152.0,2124.0,0.72,0.673,98.0,103.7
2022-02-26,IL,1090.0,0.0,0.73,0.674,0.0,115.4
2022-02-27,IL,1043.0,0.0,0.74,0.674,0.0,127.0
2021-03-01,IN,745.0,542.0,0.92,0.0,22.0,87.3
2021-03-02,IN,730.0,540.0,0.92,0.0,28.0,85.2
2021-03-03,IN,698.0,769.0,0.93,0.0,10.0,81.5
2021-03-04,IN,731.0,937.0,0.94,0.0,30.0,79.3
2021-03-05,IN,655.0,852.0,0.95,0.097,34.0,77.8
2021-03-06,IN,605.0,1234.0,0.95,0.101,29.0,83.3
2021-03-07,IN,632.0,746.0,0.96,0.104,11.0,83.5
2021-03-08,IN,614.0,475.0,0.96,0.106,7.0,82.5
2021-03-09,IN,650.0,595.0,0.97,0.108,18.0,83.3
2021-03-10,IN,615.0,869.0,0.98,0.111,13.0,84.8
2021-03-11,IN,623.0,910.0,0.98,0.114,27.0,84.4
2021-03-12,IN,602.0,944.0,0.99,0.118,22.0,85.8
2021-03-13,IN,538.0,834.0,0.99,0.124,22.0,79.8
2021-03-14,IN,620.0,695.0,1.0,0.124,10.0,79.1
2021-03-15,IN,618.0,413.0,1.01,0.127,8.0,78.1
2021-03-16,IN,610.0,564.0,1.01,0.128,12.0,77.7
2021-03-17,IN,598.0,906.0,1.02,0.13,17.0,78.2
2021-03-18,IN,609.0,964.0,1.02,0.133,14.0,79.0
2021-03-19,IN,587.0,860.0,1.03,0.136,15.0,77.8
2021-03-20,IN,585.0,891.0,1.04,0.139,4.0,78.6
2021-03-21,IN,549.0,768.0,1.04,0.142,20.0,79.7
2021-03-22,IN,594.0,511.0,1.05,0.144,1.0,81.2
2021-03-23,IN,599.0,661.0,1.05,0.145,12.0,82.6
2021-03-24,IN,640.0,970.0,1.06,0.147,16.0,83.6
2021-03-25,IN,648.0,951.0,1.06,0.15,7.0,83.4
2021-03-26,IN,663.0,1101.0,1.07,0.154,20.0,86.9
2021-03-27,IN,639.0,978.0,1.07,0.157,9.0,88.2
2021-03-28,IN,664.0,944.0,1.08,0.161,12.0,90.8
2021-03-29,IN,621.0,713.0,1.08,0.163,5.0,93.8
2021-03-30,IN,663.0,723.0,1.08,0.164,10.0,94.8
2021-03-31,IN,706.0,1045.0,1.08,0.167,1.0,95.9
2021-04-01,IN,742.0,1216.0,1.08,0.17,9.0,99.8
2021-04-02,IN,722.0,1206.0,1.08,0.174,21.0,101.4
2021-04-03,IN,730.0,1051.0,1.08,0.179,5.0,102.5
2021-04-04,IN,725.0,946.0,1.08,0.183,0.0,102.5
2021-04-05,IN,719.0,714.0,1.07,0.186,1.0,102.5
2021-04-06,IN,794.0,614.0,1.07,0.186,9.0,100.9
2021-04-07,IN,805.0,1217.0,1.06,0.189,15.0,103.4
2021-04-08,IN,788.0,1383.0,1.05,0.193,15.0,105.9
2021-04-09,IN,886.0,1340.0,1.05,0.197,17.0,107.9
2021-04-10,IN,825.0,1358.0,1.04,0.202,7.0,112.5
2021-04-11,IN,926.0,1158.0,1.03,0.205,10.0,115.6
2021-04-12,IN,884.0,1130.0,1.02,0.209,3.0,121.8
2021-04-13,IN,883.0,954.0,1.01,0.21,16.0,126.9
2021-04-14,IN,837.0,1196.0,1.01,0.211,20.0,126.5
2021-04-15,IN,835.0,1374.0,1.0,0.215,7.0,126.4
2021-04-16,IN,887.0,1290.0,0.99,0.22,17.0,125.7
2021-04-17,IN,797.0,0.0,0.99,0.224,5.0,0.0
2021-04-18,IN,870.0,957.0,0.98,0.228,8.0,119.6
2021-04-19,IN,894.0,710.0,0.98,0.23,2.0,112.3
2021-04-20,IN,833.0,679.0,0.98,0.231,8.0,107.5
2021-04-21,IN,874.0,1152.0,0.98,0.234,14.0,106.8
2021-04-22,IN,855.0,1180.0,0.98,0.237,4.0,103.4
2021-04-23,IN,849.0,1073.0,0.98,0.242,4.0,99.7
2021-04-24,IN,868.0,1103.0,0.98,0.247,15.0,101.8
2021-04-25,IN,890.0,827.0,0.99,0.25,3.0,99.9
2021-04-26,IN,950.0,681.0,0.99,0.253,6.0,99.4
2021-04-27,IN,919.0,842.0,0.99,0.254,13.0,101.9
2021-04-28,IN,891.0,1261.0,0.99,0.258,19.0,103.5
2021-04-29,IN,912.0,1384.0,0.98,0.263,12.0,106.5
2021-04-30,IN,903.0,1483.0,0.98,0.268,8.0,112.6
2021-05-01,IN,881.0,1154.0,0.98,0.273,6.0,113.4
2021-05-02,IN,944.0,1069.0,0.97,0.277,11.0,117.0
2021-05-03,IN,950.0,796.0,0.96,0.279,1.0,118.7
2021-05-04,IN,1000.0,776.0,0.95,0.28,13.0,117.7
2021-05-05,IN,978.0,1141.0,0.94,0.283,10.0,115.9
2021-05-06,IN,930.0,1246.0,0.93,0.288,6.0,113.9
2021-05-07,IN,911.0,1163.0,0.92,0.294,18.0,109.1
2021-05-08,IN,911.0,1049.0,0.91,0.298,8.0,107.5
2021-05-09,IN,897.0,905.0,0.9,0.302,13.0,105.1
2021-05-10,IN,878.0,591.0,0.9,0.304,1.0,102.1
2021-05-11,IN,844.0,665.0,0.89,0.306,15.0,100.4
2021-05-12,IN,874.0,843.0,0.88,0.309,11.0,96.0
2021-05-13,IN,826.0,883.0,0.87,0.313,5.0,90.6
2021-05-14,IN,819.0,898.0,0.87,0.317,16.0,86.7
2021-05-15,IN,781.0,0.0,0.86,0.321,5.0,0.0
2021-05-16,IN,801.0,726.0,0.86,0.324,9.0,79.8
2021-05-17,IN,809.0,537.0,0.85,0.326,6.0,78.9
2021-05-18,IN,842.0,484.0,0.85,0.327,21.0,75.7
2021-05-19,IN,835.0,802.0,0.84,0.33,11.0,75.0
2021-05-20,IN,784.0,893.0,0.84,0.333,7.0,75.2
2021-05-21,IN,790.0,789.0,0.83,0.336,22.0,73.3
2021-05-22,IN,761.0,666.0,0.83,0.339,6.0,72.7
2021-05-23,IN,719.0,563.0,0.82,0.342,0.0,70.3
2021-05-24,IN,793.0,375.0,0.82,0.343,1.0,67.9
2021-05-25,IN,802.0,490.0,0.81,0.344,12.0,68.0
2021-05-26,IN,755.0,643.0,0.81,0.346,5.0,65.6
2021-05-27,IN,766.0,656.0,0.81,0.348,12.0,62.1
2021-05-28,IN,751.0,558.0,0.81,0.35,13.0,58.7
2021-05-29,IN,681.0,428.0,0.81,0.352,19.0,55.2
2021-05-30,IN,682.0,358.0,0.81,0.354,5.0,52.1
2021-05-31,IN,700.0,0.0,0.81,0.355,0.0,50.4
2021-06-01,IN,682.0,517.0,0.82,0.355,8.0,46.9
2021-06-02,IN,672.0,261.0,0.82,0.355,9.0,41.3
2021-06-03,IN,657.0,0.0,0.83,0.357,20.0,0.0
2021-06-04,IN,628.0,444.0,0.84,0.359,4.0,34.8
2021-06-05,IN,581.0,419.0,0.85,0.361,24.0,34.6
2021-06-06,IN,606.0,0.0,0.85,0.363,0.0,33.0
2021-06-07,IN,622.0,528.0,0.86,0.364,2.0,33.1
2021-06-08,IN,590.0,364.0,0.87,0.365,9.0,34.9
2021-06-09,IN,571.0,354.0,0.87,0.367,12.0,36.5
2021-06-10,IN,564.0,460.0,0.88,0.367,2.0,38.2
2021-06-11,IN,547.0,395.0,0.88,0.369,4.0,37.4
2021-06-12,IN,557.0,446.0,0.88,0.371,31.0,37.8
2021-06-13,IN,500.0,0.0,0.89,0.373,0.0,37.1
2021-06-14,IN,534.0,434.0,0.89,0.38,1.0,36.4
2021-06-15,IN,532.0,303.0,0.89,0.381,6.0,35.5
2021-06-16,IN,479.0,337.0,0.89,0.381,11.0,35.3
2021-06-17,IN,452.0,262.0,0.9,0.385,1.0,32.3
2021-06-18,IN,454.0,270.0,0.9,0.387,2.0,30.5
2021-06-19,IN,444.0,0.0,0.91,0.388,29.0,0.0
2021-06-20,IN,445.0,0.0,0.92,0.39,0.0,26.5
2021-06-21,IN,431.0,284.0,0.93,0.391,4.0,25.2
2021-06-22,IN,465.0,305.0,0.94,0.391,12.0,25.3
2021-06-23,IN,403.0,282.0,0.95,0.392,5.0,24.3
2021-06-24,IN,375.0,287.0,0.97,0.393,3.0,24.7
2021-06-25,IN,383.0,305.0,0.99,0.394,3.0,25.4
2021-06-26,IN,391.0,0.0,1.01,0.395,0.0,24.5
2021-06-27,IN,377.0,0.0,1.02,0.396,0.0,25.2
2021-06-28,IN,399.0,562.0,1.04,0.398,14.0,25.9
2021-06-29,IN,407.0,269.0,1.06,0.398,8.0,25.3
2021-06-30,IN,405.0,402.0,1.08,0.399,6.0,27.1
2021-07-01,IN,412.0,392.0,1.1,0.4,5.0,28.7
2021-07-02,IN,388.0,407.0,1.11,0.401,8.0,30.2
2021-07-03,IN,339.0,0.0,1.13,0.426,0.0,31.0
2021-07-04,IN,360.0,0.0,1.14,0.426,0.0,31.9
2021-07-05,IN,389.0,0.0,1.15,0.427,0.0,32.7
2021-07-06,IN,405.0,978.0,1.16,0.427,21.0,32.4
2021-07-07,IN,390.0,372.0,1.17,0.427,8.0,31.9
2021-07-08,IN,417.0,557.0,1.17,0.428,17.0,34.4
2021-07-09,IN,389.0,437.0,1.18,0.429,5.0,34.8
2021-07-10,IN,375.0,0.0,1.19,0.43,0.0,35.3
2021-07-11,IN,388.0,0.0,1.19,0.431,0.0,35.9
2021-07-12,IN,445.0,841.0,1.2,0.432,9.0,36.4
2021-07-13,IN,409.0,575.0,1.2,0.432,10.0,41.3
2021-07-14,IN,442.0,581.0,1.21,0.432,5.0,44.4
2021-07-15,IN,428.0,557.0,1.21,0.433,1.0,44.4
2021-07-16,IN,468.0,546.0,1.22,0.434,1.0,46.0
2021-07-17,IN,454.0,0.0,1.23,0.434,0.0,48.4
2021-07-18,IN,491.0,0.0,1.23,0.435,0.0,50.7
2021-07-19,IN,503.0,1311.0,1.24,0.436,12.0,53.0
2021-07-20,IN,538.0,657.0,1.25,0.436,6.0,54.2
2021-07-21,IN,527.0,710.0,1.25,0.436,6.0,56.2
2021-07-22,IN,570.0,852.0,1.26,0.437,0.0,60.5
2021-07-23,IN,593.0,760.0,1.27,0.438,2.0,63.7
2021-07-24,IN,558.0,0.0,1.27,0.439,0.0,66.6
2021-07-25,IN,584.0,0.0,1.28,0.439,0.0,69.6
2021-07-26,IN,726.0,1900.0,1.28,0.44,0.0,72.5
2021-07-27,IN,742.0,1058.0,1.28,0.44,15.0,78.4
2021-07-28,IN,776.0,1216.0,1.29,0.44,13.0,85.9
2021-07-29,IN,728.0,1250.0,1.29,0.441,6.0,91.9
2021-07-30,IN,803.0,1426.0,1.29,0.442,6.0,101.7
2021-07-31,IN,758.0,0.0,1.29,0.442,0.0,106.2
2021-08-01,IN,822.0,0.0,1.29,0.443,0.0,110.6
2021-08-02,IN,992.0,2797.0,1.29,0.443,7.0,115.1
2021-08-03,IN,939.0,1589.0,1.29,0.444,13.0,123.0
2021-08-04,IN,966.0,1730.0,1.29,0.444,14.0,130.6
2021-08-05,IN,1009.0,1899.0,1.28,0.445,6.0,140.2
2021-08-06,IN,1111.0,2008.0,1.28,0.445,9.0,148.9
2021-08-07,IN,1041.0,0.0,1.27,0.446,0.0,159.5
2021-08-08,IN,1126.0,0.0,1.27,0.447,0.0,170.1
2021-08-09,IN,1303.0,4941.0,1.26,0.447,10.0,180.7
2021-08-10,IN,1257.0,2197.0,1.26,0.448,27.0,189.8
2021-08-11,IN,1294.0,2466.0,1.25,0.448,19.0,200.7
2021-08-12,IN,1429.0,3152.0,1.24,0.449,6.0,219.3
2021-08-13,IN,1427.0,2655.0,1.24,0.449,12.0,228.9
2021-08-14,IN,1317.0,0.0,1.23,0.45,0.0,237.5
2021-08-15,IN,1492.0,0.0,1.22,0.451,0.0,246.0
2021-08-16,IN,1497.0,6667.0,1.21,0.452,16.0,254.6
2021-08-17,IN,1554.0,2695.0,1.21,0.452,29.0,261.9
2021-08-18,IN,1642.0,3444.0,1.2,0.453,25.0,276.5
2021-08-19,IN,1731.0,3502.0,1.19,0.454,16.0,281.7
2021-08-20,IN,1773.0,4103.0,1.18,0.454,14.0,303.2
2021-08-21,IN,1694.0,0.0,1.17,0.455,0.0,311.8
2021-08-22,IN,1871.0,0.0,1.16,0.456,0.0,320.3
2021-08-23,IN,1846.0,8399.0,1.15,0.457,35.0,328.9
2021-08-24,IN,1946.0,3460.0,1.14,0.457,57.0,340.3
2021-08-25,IN,2014.0,4960.0,1.13,0.458,20.0,362.8
2021-08-26,IN,2070.0,4904.0,1.11,0.459,12.0,383.6
2021-08-27,IN,2055.0,4827.0,1.1,0.46,21.0,394.4
2021-08-28,IN,2098.0,0.0,1.09,0.461,0.0,408.9
