state_id,date_,infection_rate,vaccinated_ratio,population
AL,2021-12-15,1.36,0.47,4934193
AL,2021-12-16,1.39,0.47,4934193
AL,2021-12-17,1.42,0.471,4934193
AL,2021-12-18,1.45,0.472,4934193
AL,2021-12-19,1.48,0.472,4934193
AL,2021-12-20,1.51,0.472,4934193
AL,2021-12-21,1.54,0.472,4934193
AL,2021-12-22,1.56,0.473,4934193
AL,2021-12-23,1.58,0.473,4934193
AL,2021-12-24,1.6,0.475,4934193
AL,2021-12-25,1.6,0.475,4934193
AL,2021-12-26,1.6,0.475,4934193
AL,2021-12-27,1.6,0.475,4934193
AL,2021-12-28,1.58,0.476,4934193
AL,2021-12-29,1.56,0.476,4934193
AL,2021-12-30,1.54,0.476,4934193
AL,2021-12-31,1.51,0.477,4934193
AL,2022-01-01,1.48,0.477,4934193
AL,2022-01-02,1.45,0.477,4934193
AL,2022-01-03,1.41,0.478,4934193
AL,2022-01-04,1.38,0.478,4934193
AL,2022-01-05,1.35,0.479,4934193
AL,2022-01-06,1.31,0.479,4934193
AL,2022-01-07,1.28,0.48,4934193
AL,2022-01-08,1.26,0.48,4934193
AL,2022-01-09,1.23,0.48,4934193
AL,2022-01-10,1.21,0.481,4934193
AL,2022-01-11,1.18,0.481,4934193
AL,2022-01-12,1.16,0.482,4934193
AL,2022-01-13,1.14,0.482,4934193
AL,2022-01-14,1.12,0.483,4934193
AL,2022-01-15,1.1,0.484,4934193
AL,2022-01-16,1.08,0.484,4934193
AL,2022-01-17,1.06,0.484,4934193
AL,2022-01-18,1.04,0.484,4934193
AL,2022-01-19,1.01,0.489,4934193
AL,2022-01-20,0.99,0.489,4934193
AL,2022-01-21,0.97,0.49,4934193
AL,2022-01-22,0.94,0.49,4934193
AL,2022-01-23,0.92,0.492,4934193
AL,2022-01-24,0.89,0.492,4934193
AL,2022-01-25,0.87,0.492,4934193
AL,2022-01-26,0.84,0.493,4934193
AL,2022-01-27,0.82,0.493,4934193
AL,2022-01-28,0.79,0.494,4934193
AL,2022-01-29,0.76,0.494,4934193
AL,2022-01-30,0.74,0.494,4934193
AL,2022-01-31,0.71,0.495,4934193
AL,2022-02-01,0.69,0.495,4934193
AL,2022-02-02,0.66,0.495,4934193
AL,2022-02-03,0.64,0.495,4934193
AL,2022-02-04,0.62,0.496,4934193
AL,2022-02-05,0.59,0.496,4934193
AL,2022-02-06,0.58,0.496,4934193
AL,2022-02-07,0.56,0.497,4934193
AL,2022-02-08,0.54,0.497,4934193
AL,2022-02-09,0.53,0.498,4934193
AL,2022-02-10,0.52,0.498,4934193
AL,2022-02-11,0.52,0.498,4934193
AL,2022-02-12,0.52,0.498,4934193
AL,2022-02-13,0.52,0.499,4934193
AL,2022-02-14,0.52,0.499,4934193
AL,2022-02-15,0.53,0.499,4934193
AL,2022-02-16,0.54,0.499,4934193
AL,2022-02-17,0.55,0.5,4934193
AL,2022-02-18,0.57,0.5,4934193
AL,2022-02-19,0.58,0.5,4934193
AL,2022-02-20,0.6,0.501,4934193
AL,2022-02-21,0.62,0.501,4934193
AL,2022-02-22,0.64,0.501,4934193
AL,2022-02-23,0.66,0.501,4934193
AL,2022-02-24,0.68,0.502,4934193
AL,2022-02-25,0.7,0.502,4934193
AL,2022-02-26,0.72,0.502,4934193
AL,2022-02-27,0.74,0.502,4934193
AR,2021-03-01,0.86,0,3033946
AR,2021-03-02,0.86,0,3033946
AR,2021-03-03,0.85,0,3033946
AR,2021-03-04,0.85,0,3033946
AR,2021-03-05,0.85,0.085,3033946
AR,2021-03-06,0.85,0.088,3033946
AR,2021-03-07,0.84,0.091,3033946
AR,2021-03-08,0.84,0.092,3033946
AR,2021-03-09,0.84,0.093,3033946
AR,2021-03-10,0.83,0.095,3033946
AR,2021-03-11,0.83,0.095,3033946
AR,2021-03-12,0.83,0.098,3033946
AR,2021-03-13,0.83,0.103,3033946
AR,2021-03-14,0.83,0.103,3033946
AR,2021-03-15,0.83,0.104,3033946
AR,2021-03-16,0.83,0.104,3033946
AR,2021-03-17,0.83,0.106,3033946
AR,2021-03-18,0.83,0.108,3033946
AR,2021-03-19,0.83,0.11,3033946
AR,2021-03-20,0.83,0.111,3033946
AR,2021-03-21,0.83,0.114,3033946
AR,2021-03-22,0.84,0.116,3033946
AR,2021-03-23,0.84,0.116,3033946
AR,2021-03-24,0.84,0.118,3033946
AR,2021-03-25,0.85,0.122,3033946
AR,2021-03-26,0.85,0.125,3033946
AR,2021-03-27,0.86,0.129,3033946
AR,2021-03-28,0.87,0.134,3033946
AR,2021-03-29,0.88,0.135,3033946
AR,2021-03-30,0.89,0.136,3033946
AR,2021-03-31,0.9,0.139,3033946
AR,2021-04-01,0.91,0.143,3033946
AR,2021-04-02,0.93,0.149,3033946
AR,2021-04-03,0.94,0.159,3033946
AR,2021-04-04,0.95,0.16,3033946
AR,2021-04-05,0.97,0.161,3033946
AR,2021-04-06,0.98,0.162,3033946
AR,2021-04-07,0.99,0.167,3033946
AR,2021-04-08,1,0.172,3033946
AR,2021-04-09,1.01,0.177,3033946
AR,2021-04-10,1.02,0.183,3033946
AR,2021-04-11,1.02,0.188,3033946
AR,2021-04-12,1.03,0.19,3033946
AR,2021-04-13,1.03,0.191,3033946
AR,2021-04-14,1.03,0.196,3033946
AR,2021-04-15,1.03,0.201,3033946
AR,2021-04-16,1.03,0.206,3033946
AR,2021-04-17,1.03,0.211,3033946
AR,2021-04-18,1.03,0.216,3033946
AR,2021-04-19,1.03,0.217,3033946
AR,2021-04-20,1.03,0.218,3033946
AR,2021-04-21,1.03,0.222,3033946
AR,2021-04-22,1.03,0.227,3033946
AR,2021-04-23,1.03,0.232,3033946
AR,2021-04-24,1.03,0.236,3033946
AR,2021-04-25,1.03,0.24,3033946
AR,2021-04-26,1.03,0.242,3033946
AR,2021-04-27,1.03,0.243,3033946
AR,2021-04-28,1.03,0.246,3033946
AR,2021-04-29,1.02,0.25,3033946
AR,2021-04-30,1.02,0.254,3033946
AR,2021-05-01,1.02,0.258,3033946
AR,2021-05-02,1.02,0.261,3033946
AR,2021-05-03,1.01,0.263,3033946
AR,2021-05-04,1.01,0.264,3033946
AR,2021-05-05,1.01,0.266,3033946
AR,2021-05-06,1,0.269,3033946
AR,2021-05-07,1,0.272,3033946
AR,2021-05-08,1,0.275,3033946
AR,2021-05-09,0.99,0.278,3033946
AR,2021-05-10,0.99,0.279,3033946
AR,2021-05-11,0.99,0.281,3033946
AR,2021-05-12,0.99,0.283,3033946
AR,2021-05-13,0.99,0.285,3033946
AR,2021-05-14,0.98,0.287,3033946
AR,2021-05-15,0.98,0.29,3033946
AR,2021-05-16,0.98,0.293,3033946
AR,2021-05-17,0.98,0.293,3033946
AR,2021-05-18,0.97,0.294,3033946
AR,2021-05-19,0.97,0.295,3033946
AR,2021-05-20,0.97,0.297,3033946
AR,2021-05-21,0.96,0.299,3033946
AR,2021-05-22,0.96,0.301,3033946
AR,2021-05-23,0.96,0.302,3033946
AR,2021-05-24,0.96,0.303,3033946
AR,2021-05-25,0.96,0.303,3033946
AR,2021-05-26,0.96,0.305,3033946
AR,2021-05-27,0.96,0.307,3033946
AR,2021-05-28,0.97,0.308,3033946
AR,2021-05-29,0.98,0.31,3033946
AR,2021-05-30,0.99,0.312,3033946
AR,2021-05-31,1,0.312,3033946
AR,2021-06-01,1.01,0.312,3033946
AR,2021-06-02,1.02,0.313,3033946
AR,2021-06-03,1.04,0.314,3033946
AR,2021-06-04,1.05,0.315,3033946
AR,2021-06-05,1.07,0.316,3033946
AR,2021-06-06,1.08,0.318,3033946
AR,2021-06-07,1.09,0.318,3033946
AR,2021-06-08,1.1,0.319,3033946
AR,2021-06-09,1.11,0.32,3033946
AR,2021-06-10,1.12,0.321,3033946
AR,2021-06-11,1.12,0.321,3033946
AR,2021-06-12,1.13,0.323,3033946
AR,2021-06-13,1.13,0.324,3033946
AR,2021-06-14,1.14,0.326,3033946
AR,2021-06-15,1.14,0.327,3033946
AR,2021-06-16,1.15,0.328,3033946
AR,2021-06-17,1.15,0.329,3033946
AR,2021-06-18,1.16,0.33,3033946
AR,2021-06-19,1.17,0.332,3033946
AR,2021-06-20,1.18,0.333,3033946
AR,2021-06-21,1.19,0.334,3033946
AR,2021-06-22,1.2,0.334,3033946
AR,2021-06-23,1.21,0.335,3033946
AR,2021-06-24,1.22,0.336,3033946
AR,2021-06-25,1.23,0.337,3033946
AR,2021-06-26,1.24,0.338,3033946
AR,2021-06-27,1.25,0.339,3033946
AR,2021-06-28,1.26,0.34,3033946
AR,2021-06-29,1.27,0.34,3033946
AR,2021-06-30,1.28,0.341,3033946
AR,2021-07-01,1.28,0.343,3033946
AR,2021-07-02,1.29,0.344,3033946
AR,2021-07-03,1.29,0.344,3033946
AR,2021-07-04,1.29,0.345,3033946
AR,2021-07-05,1.29,0.346,3033946
AR,2021-07-06,1.29,0.346,3033946
AR,2021-07-07,1.29,0.346,3033946
AR,2021-07-08,1.29,0.347,3033946
AR,2021-07-09,1.29,0.348,3033946
AR,2021-07-10,1.28,0.348,3033946
AR,2021-07-11,1.28,0.349,3033946
AR,2021-07-12,1.27,0.35,3033946
AR,2021-07-13,1.27,0.35,3033946
AR,2021-07-14,1.26,0.351,3033946
AR,2021-07-15,1.26,0.351,3033946
AR,2021-07-16,1.25,0.352,3033946
AR,2021-07-17,1.24,0.353,3033946
AR,2021-07-18,1.24,0.354,3033946
AR,2021-07-19,1.23,0.354,3033946
AR,2021-07-20,1.22,0.354,3033946
AR,2021-07-21,1.21,0.355,3033946
AR,2021-07-22,1.21,0.356,3033946
AR,2021-07-23,1.2,0.357,3033946
AR,2021-07-24,1.19,0.359,3033946
AR,2021-07-25,1.18,0.36,3033946
AR,2021-07-26,1.17,0.36,3033946
AR,2021-07-27,1.17,0.36,3033946
AR,2021-07-28,1.16,0.361,3033946
AR,2021-07-29,1.15,0.362,3033946
AR,2021-07-30,1.14,0.363,3033946
AR,2021-07-31,1.13,0.364,3033946
AR,2021-08-01,1.12,0.365,3033946
AR,2021-08-02,1.11,0.366,3033946
AR,2021-08-03,1.1,0.366,3033946
AR,2021-08-04,1.09,0.37,3033946
AR,2021-08-05,1.08,0.372,3033946
AR,2021-08-06,1.07,0.373,3033946
AR,2021-08-07,1.06,0.374,3033946
AR,2021-08-08,1.05,0.376,3033946
AR,2021-08-09,1.04,0.377,3033946
AR,2021-08-10,1.04,0.377,3033946
AR,2021-08-11,1.03,0.379,3033946
AR,2021-08-12,1.02,0.38,3033946
AR,2021-08-13,1.01,0.382,3033946
AR,2021-08-14,1.01,0.384,3033946
AR,2021-08-15,1,0.386,3033946
AR,2021-08-16,1,0.387,3033946
AR,2021-08-17,0.99,0.388,3033946
AR,2021-08-18,0.99,0.39,3033946
AR,2021-08-19,0.98,0.392,3033946
AR,2021-08-20,0.98,0.394,3033946
AR,2021-08-21,0.98,0.395,3033946
AR,2021-08-22,0.98,0.399,3033946
AR,2021-08-23,0.97,0.4,3033946
AR,2021-08-24,0.97,0.401,3033946
AR,2021-08-25,0.97,0.404,3033946
AR,2021-08-26,0.96,0.406,3033946
AR,2021-08-27,0.96,0.408,3033946
AR,2021-08-28,0.95,0.41,3033946
AR,2021-08-29,0.95,0.413,3033946
AR,2021-08-30,0.95,0.414,3033946
AR,2021-08-31,0.94,0.415,3033946
AR,2021-09-01,0.94,0.418,3033946
AR,2021-09-02,0.93,0.42,3033946
AR,2021-09-03,0.93,0.422,3033946
AR,2021-09-04,0.92,0.425,3033946
AR,2021-09-05,0.92,0.427,3033946
AR,2021-09-06,0.92,0.428,3033946
AR,2021-09-07,0.91,0.429,3033946
AR,2021-09-08,0.91,0.429,3033946
AR,2021-09-09,0.9,0.431,3033946
AR,2021-09-10,0.9,0.433,3033946
AR,2021-09-11,0.9,0.435,3033946
AR,2021-09-12,0.89,0.437,3033946
AR,2021-09-13,0.89,0.438,3033946
AR,2021-09-14,0.88,0.439,3033946
AR,2021-09-15,0.87,0.44,3033946
AR,2021-09-16,0.87,0.441,3033946
AR,2021-09-17,0.86,0.443,3033946
AR,2021-09-18,0.85,0.444,3033946
AR,2021-09-19,0.85,0.446,3033946
AR,2021-09-20,0.84,0.447,3033946
AR,2021-09-21,0.83,0.447,3033946
AR,2021-09-22,0.83,0.449,3033946
AR,2021-09-23,0.82,0.45,3033946
AR,2021-09-24,0.82,0.451,3033946
AR,2021-09-25,0.81,0.452,3033946
AR,2021-09-26,0.81,0.453,3033946
AR,2021-09-27,0.81,0.454,3033946
AR,2021-09-28,0.81,0.454,3033946
AR,2021-09-29,0.81,0.455,3033946
AR,2021-09-30,0.82,0.456,3033946
AR,2021-10-01,0.82,0.457,3033946
AR,2021-10-02,0.83,0.458,3033946
AR,2021-10-03,0.83,0.459,3033946
AR,2021-10-04,0.84,0.46,3033946
AR,2021-10-05,0.85,0.46,3033946
AR,2021-10-06,0.86,0.461,3033946
AR,2021-10-07,0.86,0.462,3033946
AR,2021-10-08,0.87,0.462,3033946
AR,2021-10-09,0.87,0.463,3033946
AR,2021-10-10,0.88,0.463,3033946
AR,2021-10-11,0.88,0.464,3033946
AR,2021-10-12,0.88,0.465,3033946
AR,2021-10-13,0.88,0.465,3033946
AR,2021-10-14,0.89,0.466,3033946
AR,2021-10-15,0.89,0.467,3033946
AR,2021-10-16,0.89,0.468,3033946
AR,2021-10-17,0.89,0.468,3033946
AR,2021-10-18,0.89,0.469,3033946
AR,2021-10-19,0.89,0.469,3033946
AR,2021-10-20,0.89,0.47,3033946
AR,2021-10-21,0.89,0.471,3033946
AR,2021-10-22,0.9,0.475,3033946
AR,2021-10-23,0.9,0.476,3033946
AR,2021-10-24,0.91,0.476,3033946
AR,2021-10-25,0.91,0.477,3033946
AR,2021-10-26,0.92,0.477,3033946
AR,2021-10-27,0.93,0.477,3033946
AR,2021-10-28,0.94,0.478,3033946
AR,2021-10-29,0.95,0.479,3033946
AR,2021-10-30,0.96,0.48,3033946
AR,2021-10-31,0.97,0.48,3033946
AR,2021-11-01,0.99,0.481,3033946
AR,2021-11-02,1,0.481,3033946
AR,2021-11-03,1.01,0.481,3033946
AR,2021-11-04,1.02,0.482,3033946
AR,2021-11-05,1.04,0.483,3033946
AR,2021-11-06,1.05,0.483,3033946
AR,2021-11-07,1.06,0.484,3033946
AR,2021-11-08,1.06,0.484,3033946
AR,2021-11-09,1.07,0.484,3033946
AR,2021-11-10,1.07,0.485,3033946
AR,2021-11-11,1.08,0.485,3033946
AR,2021-11-12,1.08,0.486,3033946
AR,2021-11-13,1.08,0.487,3033946
AR,2021-11-14,1.08,0.487,3033946
AR,2021-11-15,1.08,0.488,3033946
AR,2021-11-16,1.07,0.488,3033946
AR,2021-11-17,1.07,0.488,3033946
AR,2021-11-18,1.07,0.488,3033946
AR,2021-11-19,1.06,0.489,3033946
AR,2021-11-20,1.06,0.49,3033946
AR,2021-11-21,1.06,0.49,3033946
AR,2021-11-22,1.06,0.49,3033946
AR,2021-11-23,1.06,0.49,3033946
AR,2021-11-24,1.06,0.491,3033946
AR,2021-11-25,1.07,0.491,3033946
AR,2021-11-26,1.07,0.491,3033946
AR,2021-11-27,1.07,0.491,3033946
AR,2021-11-28,1.08,0.491,3033946
AR,2021-11-29,1.08,0.493,3033946
AR,2021-11-30,1.08,0.493,3033946
AR,2021-12-01,1.08,0.494,3033946
AR,2021-12-02,1.08,0.495,3033946
AR,2021-12-03,1.08,0.496,3033946
AR,2021-12-04,1.07,0.496,3033946
AR,2021-12-05,1.07,0.498,3033946
AR,2021-12-06,1.06,0.498,3033946
AR,2021-12-07,1.06,0.498,3033946
AR,2021-12-08,1.05,0.5,3033946
AR,2021-12-09,1.05,0.501,3033946
AR,2021-12-10,1.06,0.501,3033946
AR,2021-12-11,1.06,0.503,3033946
AR,2021-12-12,1.07,0.504,3033946
AR,2021-12-13,1.09,0.504,3033946
AR,2021-12-14,1.11,0.504,3033946
AR,2021-12-15,1.13,0.504,3033946
AR,2021-12-16,1.16,0.505,3033946
AR,2021-12-17,1.19,0.506,3033946
AR,2021-12-18,1.23,0.507,3033946
AR,2021-12-19,1.26,0.507,3033946
AR,2021-12-20,1.3,0.508,3033946
AR,2021-12-21,1.34,0.508,3033946
AR,2021-12-22,1.38,0.509,3033946
AR,2021-12-23,1.41,0.509,3033946
AR,2021-12-24,1.44,0.51,3033946
AR,2021-12-25,1.47,0.511,3033946
AR,2021-12-26,1.49,0.511,3033946
AR,2021-12-27,1.51,0.511,3033946
AR,2021-12-28,1.52,0.511,3033946
AR,2021-12-29,1.52,0.512,3033946
AR,2021-12-30,1.52,0.512,3033946
AR,2021-12-31,1.52,0.512,3033946
AR,2022-01-01,1.5,0.512,3033946
AR,2022-01-02,1.49,0.512,3033946
AR,2022-01-03,1.47,0.512,3033946
AR,2022-01-04,1.44,0.514,3033946
AR,2022-01-05,1.41,0.515,3033946
AR,2022-01-06,1.39,0.515,3033946
AR,2022-01-07,1.36,0.516,3033946
AR,2022-01-08,1.32,0.516,3033946
AR,2022-01-09,1.29,0.517,3033946
AR,2022-01-10,1.26,0.517,3033946
AR,2022-01-11,1.22,0.517,3033946
AR,2022-01-12,1.19,0.518,3033946
AR,2022-01-13,1.15,0.518,3033946
AR,2022-01-14,1.12,0.519,3033946
AR,2022-01-15,1.08,0.519,3033946
AR,2022-01-16,1.05,0.52,3033946
AR,2022-01-17,1.01,0.52,3033946
AR,2022-01-18,0.98,0.52,3033946
AR,2022-01-19,0.95,0.523,3033946
AR,2022-01-20,0.91,0.523,3033946
AR,2022-01-21,0.88,0.524,3033946
AR,2022-01-22,0.85,0.524,3033946
AR,2022-01-23,0.83,0.524,3033946
AR,2022-01-24,0.8,0.525,3033946
AR,2022-01-25,0.77,0.525,3033946
AR,2022-01-26,0.75,0.525,3033946
AR,2022-01-27,0.73,0.526,3033946
AR,2022-01-28,0.71,0.526,3033946
AR,2022-01-29,0.69,0.527,3033946
AR,2022-01-30,0.68,0.527,3033946
AR,2022-01-31,0.66,0.527,3033946
AR,2022-02-01,0.65,0.527,3033946
AR,2022-02-02,0.64,0.527,3033946
AR,2022-02-03,0.64,0.527,3033946
AR,2022-02-04,0.63,0.529,3033946
AR,2022-02-05,0.63,0.529,3033946
AR,2022-02-06,0.62,0.529,3033946
AR,2022-02-07,0.62,0.529,3033946
AR,2022-02-08,0.62,0.529,3033946
AR,2022-02-09,0.63,0.53,3033946
AR,2022-02-10,0.63,0.53,3033946
AR,2022-02-11,0.63,0.53,3033946
AR,2022-02-12,0.64,0.531,3033946
AR,2022-02-13,0.64,0.532,3033946
AR,2022-02-14,0.64,0.532,3033946
AR,2022-02-15,0.65,0.532,3033946
AR,2022-02-16,0.65,0.532,3033946
AR,2022-02-17,0.66,0.532,3033946
AR,2022-02-18,0.66,0.532,3033946
AR,2022-02-19,0.67,0.533,3033946
AR,2022-02-20,0.68,0.533,3033946
AR,2022-02-21,0.68,0.533,3033946
AR,2022-02-22,0.69,0.534,3033946
AR,2022-02-23,0.7,0.534,3033946
AR,2022-02-24,0.71,0.534,3033946
AR,2022-02-25,0.72,0.535,3033946
AR,2022-02-26,0.73,0.535,3033946
AR,2022-02-27,0.74,0.535,3033946
AZ,2021-03-01,0.88,0,7520103
AZ,2021-03-02,0.88,0,7520103
AZ,2021-03-03,0.88,0,7520103
AZ,2021-03-04,0.87,0,7520103
AZ,2021-03-05,0.87,0.09,7520103
AZ,2021-03-06,0.86,0.091,7520103
AZ,2021-03-07,0.85,0.098,7520103
AZ,2021-03-08,0.84,0.101,7520103
AZ,2021-03-09,0.83,0.103,7520103
AZ,2021-03-10,0.82,0.105,7520103
AZ,2021-03-11,0.8,0.109,7520103
AZ,2021-03-12,0.79,0.113,7520103
AZ,2021-03-13,0.78,0.118,7520103
AZ,2021-03-14,0.78,0.122,7520103
AZ,2021-03-15,0.78,0.126,7520103
AZ,2021-03-16,0.78,0.129,7520103
AZ,2021-03-17,0.78,0.131,7520103
AZ,2021-03-18,0.79,0.135,7520103
AZ,2021-03-19,0.8,0.135,7520103
AZ,2021-03-20,0.82,0.138,7520103
AZ,2021-03-21,0.84,0.141,7520103
AZ,2021-03-22,0.86,0.144,7520103
AZ,2021-03-23,0.88,0.146,7520103
AZ,2021-03-24,0.9,0.148,7520103
AZ,2021-03-25,0.93,0.152,7520103
AZ,2021-03-26,0.95,0.155,7520103
AZ,2021-03-27,0.97,0.159,7520103
AZ,2021-03-28,0.99,0.162,7520103
AZ,2021-03-29,1,0.166,7520103
AZ,2021-03-30,1.02,0.168,7520103
AZ,2021-03-31,1.03,0.171,7520103
AZ,2021-04-01,1.03,0.174,7520103
AZ,2021-04-02,1.04,0.178,7520103
AZ,2021-04-03,1.04,0.183,7520103
AZ,2021-04-04,1.04,0.188,7520103
AZ,2021-04-05,1.04,0.191,7520103
AZ,2021-04-06,1.03,0.192,7520103
AZ,2021-04-07,1.03,0.195,7520103
AZ,2021-04-08,1.03,0.2,7520103
AZ,2021-04-09,1.02,0.205,7520103
AZ,2021-04-10,1.02,0.212,7520103
AZ,2021-04-11,1.02,0.217,7520103
AZ,2021-04-12,1.02,0.22,7520103
AZ,2021-04-13,1.02,0.222,7520103
AZ,2021-04-14,1.02,0.226,7520103
AZ,2021-04-15,1.02,0.23,7520103
AZ,2021-04-16,1.03,0.234,7520103
AZ,2021-04-17,1.03,0.24,7520103
AZ,2021-04-18,1.03,0.245,7520103
AZ,2021-04-19,1.03,0.248,7520103
AZ,2021-04-20,1.04,0.25,7520103
AZ,2021-04-21,1.04,0.254,7520103
AZ,2021-04-22,1.04,0.259,7520103
AZ,2021-04-23,1.04,0.264,7520103
AZ,2021-04-24,1.04,0.269,7520103
AZ,2021-04-25,1.03,0.273,7520103
AZ,2021-04-26,1.03,0.276,7520103
AZ,2021-04-27,1.02,0.279,7520103
AZ,2021-04-28,1.02,0.282,7520103
AZ,2021-04-29,1.01,0.286,7520103
AZ,2021-04-30,1,0.289,7520103
AZ,2021-05-01,1,0.294,7520103
AZ,2021-05-02,0.99,0.297,7520103
AZ,2021-05-03,0.98,0.298,7520103
AZ,2021-05-04,0.97,0.3,7520103
AZ,2021-05-05,0.96,0.302,7520103
AZ,2021-05-06,0.96,0.305,7520103
AZ,2021-05-07,0.95,0.309,7520103
AZ,2021-05-08,0.94,0.312,7520103
AZ,2021-05-09,0.94,0.316,7520103
AZ,2021-05-10,0.94,0.319,7520103
AZ,2021-05-11,0.93,0.323,7520103
AZ,2021-05-12,0.93,0.325,7520103
AZ,2021-05-13,0.93,0.327,7520103
AZ,2021-05-14,0.93,0.329,7520103
AZ,2021-05-15,0.93,0.332,7520103
AZ,2021-05-16,0.93,0.335,7520103
AZ,2021-05-17,0.94,0.336,7520103
AZ,2021-05-18,0.94,0.338,7520103
AZ,2021-05-19,0.94,0.339,7520103
AZ,2021-05-20,0.95,0.341,7520103
AZ,2021-05-21,0.95,0.343,7520103
AZ,2021-05-22,0.95,0.347,7520103
AZ,2021-05-23,0.95,0.349,7520103
AZ,2021-05-24,0.95,0.351,7520103
AZ,2021-05-25,0.95,0.352,7520103
AZ,2021-05-26,0.94,0.353,7520103
AZ,2021-05-27,0.94,0.354,7520103
AZ,2021-05-28,0.94,0.356,7520103
AZ,2021-05-29,0.93,0.358,7520103
AZ,2021-05-30,0.93,0.359,7520103
AZ,2021-05-31,0.92,0.361,7520103
AZ,2021-06-01,0.92,0.361,7520103
AZ,2021-06-02,0.92,0.362,7520103
AZ,2021-06-03,0.92,0.363,7520103
AZ,2021-06-04,0.92,0.364,7520103
AZ,2021-06-05,0.92,0.366,7520103
AZ,2021-06-06,0.92,0.368,7520103
AZ,2021-06-07,0.93,0.37,7520103
AZ,2021-06-08,0.94,0.371,7520103
AZ,2021-06-09,0.95,0.372,7520103
AZ,2021-06-10,0.96,0.372,7520103
AZ,2021-06-11,0.97,0.374,7520103
AZ,2021-06-12,0.98,0.377,7520103
AZ,2021-06-13,0.99,0.378,7520103
AZ,2021-06-14,1,0.38,7520103
AZ,2021-06-15,1.01,0.381,7520103
AZ,2021-06-16,1.02,0.381,7520103
AZ,2021-06-17,1.03,0.386,7520103
AZ,2021-06-18,1.04,0.387,7520103
AZ,2021-06-19,1.05,0.389,7520103
AZ,2021-06-20,1.05,0.39,7520103
AZ,2021-06-21,1.06,0.39,7520103
AZ,2021-06-22,1.06,0.392,7520103
AZ,2021-06-23,1.06,0.393,7520103
AZ,2021-06-24,1.07,0.394,7520103
AZ,2021-06-25,1.07,0.395,7520103
AZ,2021-06-26,1.07,0.396,7520103
AZ,2021-06-27,1.08,0.398,7520103
AZ,2021-06-28,1.08,0.401,7520103
AZ,2021-06-29,1.08,0.402,7520103
AZ,2021-06-30,1.09,0.402,7520103
AZ,2021-07-01,1.1,0.431,7520103
AZ,2021-07-02,1.11,0.432,7520103
AZ,2021-07-03,1.12,0.434,7520103
AZ,2021-07-04,1.13,0.435,7520103
AZ,2021-07-05,1.14,0.436,7520103
AZ,2021-07-06,1.15,0.436,7520103
AZ,2021-07-07,1.17,0.436,7520103
AZ,2021-07-08,1.18,0.437,7520103
AZ,2021-07-09,1.19,0.438,7520103
AZ,2021-07-10,1.2,0.439,7520103
AZ,2021-07-11,1.21,0.44,7520103
AZ,2021-07-12,1.22,0.441,7520103
AZ,2021-07-13,1.22,0.441,7520103
AZ,2021-07-14,1.23,0.442,7520103
AZ,2021-07-15,1.23,0.443,7520103
AZ,2021-07-16,1.23,0.443,7520103
AZ,2021-07-17,1.23,0.444,7520103
AZ,2021-07-18,1.23,0.445,7520103
AZ,2021-07-19,1.23,0.445,7520103
AZ,2021-07-20,1.23,0.446,7520103
AZ,2021-07-21,1.22,0.446,7520103
AZ,2021-07-22,1.22,0.447,7520103
AZ,2021-07-23,1.22,0.448,7520103
AZ,2021-07-24,1.22,0.448,7520103
AZ,2021-07-25,1.22,0.449,7520103
AZ,2021-07-26,1.21,0.45,7520103
AZ,2021-07-27,1.21,0.45,7520103
AZ,2021-07-28,1.21,0.451,7520103
AZ,2021-07-29,1.21,0.451,7520103
AZ,2021-07-30,1.2,0.452,7520103
AZ,2021-07-31,1.2,0.453,7520103
AZ,2021-08-01,1.19,0.453,7520103
AZ,2021-08-02,1.19,0.453,7520103
AZ,2021-08-03,1.18,0.454,7520103
AZ,2021-08-04,1.18,0.455,7520103
AZ,2021-08-05,1.17,0.455,7520103
AZ,2021-08-06,1.16,0.456,7520103
AZ,2021-08-07,1.15,0.457,7520103
AZ,2021-08-08,1.14,0.458,7520103
AZ,2021-08-09,1.13,0.459,7520103
AZ,2021-08-10,1.12,0.459,7520103
AZ,2021-08-11,1.12,0.459,7520103
AZ,2021-08-12,1.11,0.46,7520103
AZ,2021-08-13,1.1,0.462,7520103
AZ,2021-08-14,1.09,0.463,7520103
AZ,2021-08-15,1.08,0.464,7520103
AZ,2021-08-16,1.08,0.465,7520103
AZ,2021-08-17,1.07,0.466,7520103
AZ,2021-08-18,1.07,0.466,7520103
AZ,2021-08-19,1.06,0.466,7520103
AZ,2021-08-20,1.05,0.468,7520103
AZ,2021-08-21,1.05,0.469,7520103
AZ,2021-08-22,1.05,0.47,7520103
AZ,2021-08-23,1.04,0.471,7520103
AZ,2021-08-24,1.04,0.472,7520103
AZ,2021-08-25,1.03,0.473,7520103
AZ,2021-08-26,1.02,0.474,7520103
AZ,2021-08-27,1.02,0.475,7520103
AZ,2021-08-28,1.01,0.476,7520103
AZ,2021-08-29,1,0.477,7520103
AZ,2021-08-30,1,0.478,7520103
AZ,2021-08-31,0.99,0.479,7520103
AZ,2021-09-01,0.98,0.48,7520103
AZ,2021-09-02,0.98,0.481,7520103
AZ,2021-09-03,0.97,0.489,7520103
AZ,2021-09-04,0.97,0.49,7520103
AZ,2021-09-05,0.96,0.491,7520103
