state_id,date_,new_cases,population
OR,2021-06-09,337,4289439
OR,2021-06-10,301,4289439
OR,2021-06-11,336,4289439
OR,2021-06-12,245,4289439
OR,2021-06-13,132,4289439
OR,2021-06-14,124,4289439
OR,2021-06-15,305,4289439
OR,2021-06-16,321,4289439
OR,2021-06-17,258,4289439
OR,2021-06-18,261,4289439
OR,2021-06-19,282,4289439
OR,2021-06-20,196,4289439
OR,2021-06-21,77,4289439
OR,2021-06-22,252,4289439
OR,2021-06-23,311,4289439
OR,2021-06-24,200,4289439
OR,2021-06-25,267,4289439
OR,2021-06-26,187,4289439
OR,2021-06-27,121,4289439
OR,2021-06-28,118,4289439
OR,2021-06-29,194,4289439
OR,2021-06-30,176,4289439
OR,2021-07-01,220,4289439
OR,2021-07-02,182,4289439
OR,2021-07-03,0,4289439
OR,2021-07-04,0,4289439
OR,2021-07-05,0,4289439
OR,2021-07-06,479,4289439
OR,2021-07-07,239,4289439
OR,2021-07-08,242,4289439
OR,2021-07-09,245,4289439
OR,2021-07-10,0,4289439
OR,2021-07-11,0,4289439
OR,2021-07-12,507,4289439
OR,2021-07-13,318,4289439
OR,2021-07-14,245,4289439
OR,2021-07-15,297,4289439
OR,2021-07-16,376,4289439
OR,2021-07-17,0,4289439
OR,2021-07-18,0,4289439
OR,2021-07-19,725,4289439
OR,2021-07-20,584,4289439
OR,2021-07-21,391,4289439
OR,2021-07-22,533,4289439
OR,2021-07-23,606,4289439
OR,2021-07-24,0,4289439
OR,2021-07-25,0,4289439
OR,2021-07-26,984,4289439
OR,2021-07-27,1022,4289439
OR,2021-07-28,815,4289439
OR,2021-07-29,999,4289439
OR,2021-07-30,1067,4289439
OR,2021-07-31,0,4289439
OR,2021-08-01,0,4289439
OR,2021-08-02,2044,4289439
OR,2021-08-03,1565,4289439
OR,2021-08-04,1183,4289439
OR,2021-08-05,1372,4289439
OR,2021-08-06,980,4289439
OR,2021-08-07,0,4289439
OR,2021-08-08,0,4289439
OR,2021-08-09,3204,4289439
OR,2021-08-10,2333,4289439
OR,2021-08-11,1957,4289439
OR,2021-08-12,2305,4289439
OR,2021-08-13,1765,4289439
OR,2021-08-14,0,4289439
OR,2021-08-15,0,4289439
OR,2021-08-16,4380,4289439
OR,2021-08-17,2915,4289439
OR,2021-08-18,2108,4289439
OR,2021-08-19,2969,4289439
OR,2021-08-20,2142,4289439
OR,2021-08-21,0,4289439
OR,2021-08-22,0,4289439
OR,2021-08-23,4667,4289439
OR,2021-08-24,2781,4289439
OR,2021-08-25,2739,4289439
OR,2021-08-26,2046,4289439
OR,2021-08-27,3191,4289439
OR,2021-08-28,0,4289439
OR,2021-08-29,0,4289439
OR,2021-08-30,5495,4289439
OR,2021-08-31,2391,4289439
OR,2021-09-01,2800,4289439
OR,2021-09-02,2426,4289439
OR,2021-09-03,2360,4289439
OR,2021-09-04,0,4289439
OR,2021-09-05,0,4289439
OR,2021-09-06,0,4289439
OR,2021-09-07,5776,4289439
OR,2021-09-08,2329,4289439
OR,2021-09-09,2414,4289439
OR,2021-09-10,2433,4289439
OR,2021-09-11,0,4289439
OR,2021-09-12,0,4289439
OR,2021-09-13,4679,4289439
OR,2021-09-14,2028,4289439
OR,2021-09-15,2028,4289439
OR,2021-09-16,2208,4289439
OR,2021-09-17,2073,4289439
OR,2021-09-18,0,4289439
OR,2021-09-19,0,4289439
OR,2021-09-20,3320,4289439
OR,2021-09-21,1680,4289439
OR,2021-09-22,2266,4289439
OR,2021-09-23,1808,4289439
OR,2021-09-24,2075,4289439
OR,2021-09-25,0,4289439
OR,2021-09-26,0,4289439
OR,2021-09-27,3581,4289439
OR,2021-09-28,1620,4289439
OR,2021-09-29,1993,4289439
OR,2021-09-30,1870,4289439
OR,2021-10-01,1655,4289439
OR,2021-10-02,0,4289439
OR,2021-10-03,0,4289439
OR,2021-10-04,3262,4289439
OR,2021-10-05,1627,4289439
OR,2021-10-06,1532,4289439
OR,2021-10-07,1426,4289439
OR,2021-10-08,1557,4289439
OR,2021-10-09,0,4289439
OR,2021-10-10,0,4289439
OR,2021-10-11,2880,4289439
OR,2021-10-12,1351,4289439
OR,2021-10-13,1136,4289439
OR,2021-10-14,1136,4289439
OR,2021-10-15,1150,4289439
OR,2021-10-16,0,4289439
OR,2021-10-17,0,4289439
OR,2021-10-18,3260,4289439
OR,2021-10-19,1342,4289439
OR,2021-10-20,1313,4289439
OR,2021-10-21,1380,4289439
OR,2021-10-22,1465,4289439
OR,2021-10-23,0,4289439
OR,2021-10-24,0,4289439
OR,2021-10-25,2207,4289439
OR,2021-10-26,1507,4289439
OR,2021-10-27,1321,4289439
OR,2021-10-28,1087,4289439
OR,2021-10-29,1405,4289439
OR,2021-10-30,0,4289439
OR,2021-10-31,0,4289439
OR,2021-11-01,2557,4289439
OR,2021-11-02,1086,4289439
OR,2021-11-03,1119,4289439
OR,2021-11-04,1186,4289439
OR,2021-11-05,1136,4289439
OR,2021-11-06,0,4289439
OR,2021-11-07,0,4289439
OR,2021-11-08,2116,4289439
OR,2021-11-09,1104,4289439
OR,2021-11-10,1015,4289439
OR,2021-11-11,0,4289439
OR,2021-11-12,1802,4289439
OR,2021-11-13,0,4289439
OR,2021-11-14,0,4289439
OR,2021-11-15,1917,4289439
OR,2021-11-16,775,4289439
OR,2021-11-17,976,4289439
OR,2021-11-18,1148,4289439
OR,2021-11-19,1072,4289439
OR,2021-11-20,0,4289439
OR,2021-11-21,0,4289439
OR,2021-11-22,1728,4289439
OR,2021-11-23,844,4289439
OR,2021-11-24,851,4289439
OR,2021-11-25,0,4289439
OR,2021-11-26,0,4289439
OR,2021-11-27,0,4289439
OR,2021-11-28,0,4289439
OR,2021-11-29,2581,4289439
OR,2021-11-30,1033,4289439
OR,2021-12-01,1098,4289439
OR,2021-12-02,1035,4289439
OR,2021-12-03,1337,4289439
OR,2021-12-04,0,4289439
OR,2021-12-05,0,4289439
OR,2021-12-06,1932,4289439
OR,2021-12-07,920,4289439
OR,2021-12-08,841,4289439
OR,2021-12-09,1099,4289439
OR,2021-12-10,827,4289439
OR,2021-12-11,0,4289439
OR,2021-12-12,0,4289439
OR,2021-12-13,1376,4289439
OR,2021-12-14,872,4289439
OR,2021-12-15,893,4289439
OR,2021-12-16,900,4289439
OR,2021-12-17,1063,4289439
OR,2021-12-18,0,4289439
OR,2021-12-19,0,4289439
OR,2021-12-20,1861,4289439
OR,2021-12-21,916,4289439
OR,2021-12-22,1163,4289439
OR,2021-12-23,1333,4289439
OR,2021-12-24,0,4289439
OR,2021-12-25,0,4289439
OR,2021-12-26,0,4289439
OR,2021-12-27,3575,4289439
OR,2021-12-28,1880,4289439
OR,2021-12-29,2313,4289439
OR,2021-12-30,2930,4289439
OR,2021-12-31,0,4289439
OR,2022-01-01,0,4289439
OR,2022-01-02,0,4289439
OR,2022-01-03,9668,4289439
OR,2022-01-04,4522,4289439
OR,2022-01-05,6195,4289439
OR,2022-01-06,7619,4289439
OR,2022-01-07,10433,4289439
OR,2022-01-08,0,4289439
OR,2022-01-09,0,4289439
OR,2022-01-10,18503,4289439
OR,2022-01-11,7999,4289439
OR,2022-01-12,8743,4289439
OR,2022-01-13,9786,4289439
OR,2022-01-14,8660,4289439
OR,2022-01-15,0,4289439
OR,2022-01-16,0,4289439
OR,2022-01-17,0,4289439
OR,2022-01-18,28024,4289439
OR,2022-01-19,8527,4289439
OR,2022-01-20,10018,4289439
OR,2022-01-21,10932,4289439
OR,2022-01-22,0,4289439
OR,2022-01-23,0,4289439
OR,2022-01-24,19378,4289439
OR,2022-01-25,6902,4289439
OR,2022-01-26,8191,4289439
OR,2022-01-27,7858,4289439
OR,2022-01-28,7432,4289439
OR,2022-01-29,0,4289439
OR,2022-01-30,0,4289439
OR,2022-01-31,13223,4289439
OR,2022-02-01,4947,4289439
OR,2022-02-02,5150,4289439
OR,2022-02-03,5416,4289439
OR,2022-02-04,4954,4289439
OR,2022-02-05,0,4289439
OR,2022-02-06,0,4289439
OR,2022-02-07,7907,4289439
OR,2022-02-08,3236,4289439
OR,2022-02-09,3297,4289439
OR,2022-02-10,3140,4289439
OR,2022-02-11,2577,4289439
OR,2022-02-12,0,4289439
OR,2022-02-13,0,4289439
OR,2022-02-14,4741,4289439
OR,2022-02-15,1611,4289439
OR,2022-02-16,1714,4289439
OR,2022-02-17,1845,4289439
OR,2022-02-18,1542,4289439
OR,2022-02-19,0,4289439
OR,2022-02-20,0,4289439
OR,2022-02-21,0,4289439
OR,2022-02-22,3372,4289439
OR,2022-02-23,1156,4289439
OR,2022-02-24,856,4289439
OR,2022-02-25,924,4289439
OR,2022-02-26,0,4289439
OR,2022-02-27,0,4289439
PA,2021-03-01,2397,12804123
PA,2021-03-02,2503,12804123
PA,2021-03-03,2637,12804123
PA,2021-03-04,3007,12804123
PA,2021-03-05,2768,12804123
PA,2021-03-06,2480,12804123
PA,2021-03-07,1718,12804123
PA,2021-03-08,1916,12804123
PA,2021-03-09,2929,12804123
PA,2021-03-10,2611,12804123
PA,2021-03-11,2675,12804123
PA,2021-03-12,3068,12804123
PA,2021-03-13,2475,12804123
PA,2021-03-14,1819,12804123
PA,2021-03-15,1858,12804123
PA,2021-03-16,3100,12804123
PA,2021-03-17,3193,12804123
PA,2021-03-18,3050,12804123
PA,2021-03-19,3480,12804123
PA,2021-03-20,3741,12804123
PA,2021-03-21,2067,12804123
PA,2021-03-22,2219,12804123
PA,2021-03-23,3623,12804123
PA,2021-03-24,4668,12804123
PA,2021-03-25,3591,12804123
PA,2021-03-26,5017,12804123
PA,2021-03-27,3616,12804123
PA,2021-03-28,2576,12804123
PA,2021-03-29,3871,12804123
PA,2021-03-30,5374,12804123
PA,2021-03-31,4457,12804123
PA,2021-04-01,3848,12804123
PA,2021-04-02,4086,12804123
PA,2021-04-03,5344,12804123
PA,2021-04-04,3021,12804123
PA,2021-04-05,3935,12804123
PA,2021-04-06,4849,12804123
PA,2021-04-07,4604,12804123
PA,2021-04-08,4466,12804123
PA,2021-04-09,5145,12804123
PA,2021-04-10,4196,12804123
PA,2021-04-11,3362,12804123
PA,2021-04-12,3727,12804123
PA,2021-04-13,6118,12804123
PA,2021-04-14,6375,12804123
PA,2021-04-15,5128,12804123
PA,2021-04-16,5547,12804123
PA,2021-04-17,4372,12804123
PA,2021-04-18,2843,12804123
PA,2021-04-19,3091,12804123
PA,2021-04-20,5063,12804123
PA,2021-04-21,4538,12804123
PA,2021-04-22,4071,12804123
PA,2021-04-23,4068,12804123
PA,2021-04-24,3691,12804123
PA,2021-04-25,2626,12804123
PA,2021-04-26,2690,12804123
PA,2021-04-27,3661,12804123
PA,2021-04-28,3542,12804123
PA,2021-04-29,3362,12804123
PA,2021-04-30,4462,12804123
PA,2021-05-01,2718,12804123
PA,2021-05-02,2220,12804123
PA,2021-05-03,2368,12804123
PA,2021-05-04,2656,12804123
PA,2021-05-05,2387,12804123
PA,2021-05-06,3268,12804123
PA,2021-05-07,2647,12804123
PA,2021-05-08,2345,12804123
PA,2021-05-09,1112,12804123
PA,2021-05-10,1681,12804123
PA,2021-05-11,2216,12804123
PA,2021-05-12,1883,12804123
PA,2021-05-13,2563,12804123
PA,2021-05-14,1643,12804123
PA,2021-05-15,1737,12804123
PA,2021-05-16,887,12804123
PA,2021-05-17,1402,12804123
PA,2021-05-18,1629,12804123
PA,2021-05-19,1051,12804123
PA,2021-05-20,1739,12804123
PA,2021-05-21,1708,12804123
PA,2021-05-22,0,12804123
PA,2021-05-23,2096,12804123
PA,2021-05-24,1168,12804123
PA,2021-05-25,796,12804123
PA,2021-05-26,964,12804123
PA,2021-05-27,1229,12804123
PA,2021-05-28,881,12804123
PA,2021-05-29,710,12804123
PA,2021-05-30,490,12804123
PA,2021-05-31,315,12804123
PA,2021-06-01,841,12804123
PA,2021-06-02,537,12804123
PA,2021-06-03,746,12804123
PA,2021-06-04,613,12804123
PA,2021-06-05,386,12804123
PA,2021-06-06,335,12804123
PA,2021-06-07,478,12804123
PA,2021-06-08,423,12804123
PA,2021-06-09,373,12804123
PA,2021-06-10,668,12804123
PA,2021-06-11,374,12804123
PA,2021-06-12,293,12804123
PA,2021-06-13,181,12804123
PA,2021-06-14,347,12804123
PA,2021-06-15,422,12804123
PA,2021-06-16,279,12804123
PA,2021-06-17,344,12804123
PA,2021-06-18,225,12804123
PA,2021-06-19,177,12804123
PA,2021-06-20,104,12804123
PA,2021-06-21,215,12804123
PA,2021-06-22,123,12804123
PA,2021-06-23,135,12804123
PA,2021-06-24,361,12804123
PA,2021-06-25,154,12804123
PA,2021-06-26,147,12804123
PA,2021-06-27,104,12804123
PA,2021-06-28,153,12804123
PA,2021-06-29,137,12804123
PA,2021-06-30,149,12804123
PA,2021-07-01,386,12804123
PA,2021-07-02,150,12804123
PA,2021-07-03,167,12804123
PA,2021-07-04,111,12804123
PA,2021-07-05,99,12804123
PA,2021-07-06,75,12804123
PA,2021-07-07,140,12804123
PA,2021-07-08,390,12804123
PA,2021-07-09,194,12804123
PA,2021-07-10,209,12804123
PA,2021-07-11,149,12804123
PA,2021-07-12,237,12804123
PA,2021-07-13,275,12804123
PA,2021-07-14,244,12804123
PA,2021-07-15,317,12804123
PA,2021-07-16,338,12804123
PA,2021-07-17,325,12804123
PA,2021-07-18,285,12804123
PA,2021-07-19,680,12804123
PA,2021-07-20,486,12804123
PA,2021-07-21,475,12804123
PA,2021-07-22,715,12804123
PA,2021-07-23,450,12804123
PA,2021-07-24,583,12804123
PA,2021-07-25,382,12804123
PA,2021-07-26,886,12804123
PA,2021-07-27,830,12804123
PA,2021-07-28,563,12804123
PA,2021-07-29,1384,12804123
PA,2021-07-30,898,12804123
PA,2021-07-31,0,12804123
PA,2021-08-01,1822,12804123
PA,2021-08-02,1414,12804123
PA,2021-08-03,1223,12804123
PA,2021-08-04,1735,12804123
PA,2021-08-05,1691,12804123
PA,2021-08-06,1665,12804123
PA,2021-08-07,1520,12804123
PA,2021-08-08,0,12804123
PA,2021-08-09,2652,12804123
PA,2021-08-10,2029,12804123
PA,2021-08-11,1775,12804123
PA,2021-08-12,2259,12804123
PA,2021-08-13,2098,12804123
PA,2021-08-14,1927,12804123
PA,2021-08-15,1982,12804123
PA,2021-08-16,1895,12804123
PA,2021-08-17,2085,12804123
PA,2021-08-18,2386,12804123
PA,2021-08-19,3908,12804123
PA,2021-08-20,2544,12804123
PA,2021-08-21,2389,12804123
PA,2021-08-22,1899,12804123
PA,2021-08-23,2437,12804123
PA,2021-08-24,2768,12804123
PA,2021-08-25,4094,12804123
PA,2021-08-26,3333,12804123
PA,2021-08-27,3509,12804123
PA,2021-08-28,3790,12804123
PA,2021-08-29,2899,12804123
PA,2021-08-30,2389,12804123
PA,2021-08-31,3249,12804123
PA,2021-09-01,3331,12804123
PA,2021-09-02,4585,12804123
PA,2021-09-03,3438,12804123
PA,2021-09-04,4783,12804123
PA,2021-09-05,3176,12804123
PA,2021-09-06,2503,12804123
PA,2021-09-07,2536,12804123
PA,2021-09-08,4391,12804123
PA,2021-09-09,4197,12804123
PA,2021-09-10,5005,12804123
PA,2021-09-11,5131,12804123
PA,2021-09-12,4125,12804123
PA,2021-09-13,3150,12804123
PA,2021-09-14,3732,12804123
PA,2021-09-15,4812,12804123
PA,2021-09-16,5786,12804123
PA,2021-09-17,5198,12804123
PA,2021-09-18,5617,12804123
PA,2021-09-19,4500,12804123
PA,2021-09-20,2569,12804123
PA,2021-09-21,4939,12804123
PA,2021-09-22,4394,12804123
PA,2021-09-23,5489,12804123
PA,2021-09-24,5071,12804123
PA,2021-09-25,4966,12804123
PA,2021-09-26,4247,12804123
PA,2021-09-27,3010,12804123
PA,2021-09-28,5429,12804123
PA,2021-09-29,4570,12804123
PA,2021-09-30,4892,12804123
PA,2021-10-01,5352,12804123
PA,2021-10-02,3392,12804123
PA,2021-10-03,6289,12804123
PA,2021-10-04,4395,12804123
PA,2021-10-05,4019,12804123
PA,2021-10-06,5058,12804123
PA,2021-10-07,5819,12804123
PA,2021-10-08,5583,12804123
PA,2021-10-09,5610,12804123
PA,2021-10-10,3907,12804123
PA,2021-10-11,2872,12804123
PA,2021-10-12,3898,12804123
PA,2021-10-13,5012,12804123
PA,2021-10-14,5253,12804123
PA,2021-10-15,5725,12804123
PA,2021-10-16,4485,12804123
PA,2021-10-17,3821,12804123
PA,2021-10-18,2902,12804123
PA,2021-10-19,3899,12804123
PA,2021-10-20,3584,12804123
PA,2021-10-21,4998,12804123
PA,2021-10-22,4496,12804123
PA,2021-10-23,4573,12804123
PA,2021-10-24,3414,12804123
PA,2021-10-25,2425,12804123
PA,2021-10-26,3742,12804123
PA,2021-10-27,4178,12804123
PA,2021-10-28,4312,12804123
PA,2021-10-29,4506,12804123
PA,2021-10-30,4366,12804123
PA,2021-10-31,3114,12804123
PA,2021-11-01,0,12804123
PA,2021-11-02,6426,12804123
PA,2021-11-03,3819,12804123
PA,2021-11-04,5162,12804123
PA,2021-11-05,5130,12804123
PA,2021-11-06,4663,12804123
PA,2021-11-07,3672,12804123
PA,2021-11-08,3254,12804123
PA,2021-11-09,4021,12804123
PA,2021-11-10,6936,12804123
PA,2021-11-11,5293,12804123
PA,2021-11-12,5555,12804123
PA,2021-11-13,0,12804123
PA,2021-11-14,4752,12804123
PA,2021-11-15,3437,12804123
PA,2021-11-16,5778,12804123
PA,2021-11-17,6024,12804123
PA,2021-11-18,6637,12804123
PA,2021-11-19,7604,12804123
PA,2021-11-20,6424,12804123
PA,2021-11-21,5417,12804123
PA,2021-11-22,5604,12804123
PA,2021-11-23,5186,12804123
PA,2021-11-24,7569,12804123
PA,2021-11-25,5950,12804123
PA,2021-11-26,6122,12804123
PA,2021-11-27,5143,12804123
PA,2021-11-28,4159,12804123
PA,2021-11-29,5252,12804123
PA,2021-11-30,5766,12804123
PA,2021-12-01,7606,12804123
PA,2021-12-02,9143,12804123
PA,2021-12-03,10127,12804123
PA,2021-12-04,9264,12804123
PA,2021-12-05,6091,12804123
PA,2021-12-06,3967,12804123
PA,2021-12-07,7912,12804123
PA,2021-12-08,8723,12804123
PA,2021-12-09,6918,12804123
PA,2021-12-10,11628,12804123
PA,2021-12-11,11052,12804123
PA,2021-12-12,8391,12804123
PA,2021-12-13,5395,12804123
PA,2021-12-14,7441,12804123
PA,2021-12-15,7301,12804123
PA,2021-12-16,7689,12804123
PA,2021-12-17,8629,12804123
PA,2021-12-18,8831,12804123
PA,2021-12-19,7231,12804123
PA,2021-12-20,4255,12804123
PA,2021-12-21,9607,12804123
PA,2021-12-22,9838,12804123
PA,2021-12-23,10548,12804123
PA,2021-12-24,13286,12804123
PA,2021-12-25,9856,12804123
PA,2021-12-26,6839,12804123
PA,2021-12-27,11079,12804123
PA,2021-12-28,13943,12804123
PA,2021-12-29,16730,12804123
PA,2021-12-30,19127,12804123
PA,2021-12-31,21057,12804123
PA,2022-01-01,23189,12804123
PA,2022-01-02,17611,12804123
PA,2022-01-03,23795,12804123
PA,2022-01-04,21967,12804123
PA,2022-01-05,27300,12804123
PA,2022-01-06,29026,12804123
PA,2022-01-07,27587,12804123
PA,2022-01-08,33650,12804123
PA,2022-01-09,24683,12804123
PA,2022-01-10,29857,12804123
PA,2022-01-11,25998,12804123
PA,2022-01-12,29941,12804123
PA,2022-01-13,26224,12804123
PA,2022-01-14,25801,12804123
PA,2022-01-15,22403,12804123
PA,2022-01-16,33266,12804123
PA,2022-01-17,15744,12804123
PA,2022-01-18,16463,12804123
PA,2022-01-19,15673,12804123
PA,2022-01-20,17354,12804123
PA,2022-01-21,18860,12804123
PA,2022-01-22,17351,12804123
PA,2022-01-23,12333,12804123
PA,2022-01-24,9331,12804123
PA,2022-01-25,11529,12804123
PA,2022-01-26,12079,12804123
PA,2022-01-27,16695,12804123
PA,2022-01-28,14946,12804123
PA,2022-01-29,12167,12804123
PA,2022-01-30,7340,12804123
PA,2022-01-31,4894,12804123
PA,2022-02-01,5685,12804123
PA,2022-02-02,7305,12804123
PA,2022-02-03,7246,12804123
PA,2022-02-04,7091,12804123
PA,2022-02-05,8434,12804123
PA,2022-02-06,2794,12804123
PA,2022-02-07,7855,12804123
PA,2022-02-08,0,12804123
PA,2022-02-09,5336,12804123
PA,2022-02-10,4629,12804123
PA,2022-02-11,4118,12804123
PA,2022-02-12,4818,12804123
PA,2022-02-13,2407,12804123
PA,2022-02-14,1994,12804123
PA,2022-02-15,2481,12804123
PA,2022-02-16,2578,12804123
PA,2022-02-17,3718,12804123
PA,2022-02-18,2902,12804123
PA,2022-02-19,4277,12804123
PA,2022-02-20,1393,12804123
PA,2022-02-21,0,12804123
PA,2022-02-22,2600,12804123
PA,2022-02-23,3022,12804123
PA,2022-02-24,1862,12804123
PA,2022-02-25,1732,12804123
PA,2022-02-26,2369,12804123
PA,2022-02-27,816,12804123
RI,2021-03-01,966,1061509
RI,2021-03-02,261,1061509
RI,2021-03-03,436,1061509
RI,2021-03-04,442,1061509
RI,2021-03-05,394,1061509
RI,2021-03-06,0,1061509
RI,2021-03-07,0,1061509
RI,2021-03-08,860,1061509
RI,2021-03-09,296,1061509
RI,2021-03-10,318,1061509
RI,2021-03-11,525,1061509
RI,2021-03-12,382,1061509
RI,2021-03-13,0,1061509
RI,2021-03-14,0,1061509
RI,2021-03-15,985,1061509
RI,2021-03-16,263,1061509
RI,2021-03-17,434,1061509
RI,2021-03-18,432,1061509
RI,2021-03-19,423,1061509
RI,2021-03-20,0,1061509
RI,2021-03-21,0,1061509
RI,2021-03-22,1000,1061509
RI,2021-03-23,297,1061509
RI,2021-03-24,471,1061509
RI,2021-03-25,483,1061509
RI,2021-03-26,485,1061509
RI,2021-03-27,0,1061509
RI,2021-03-28,0,1061509
RI,2021-03-29,644,1061509
RI,2021-03-30,346,1061509
RI,2021-03-31,564,1061509
RI,2021-04-01,519,1061509
RI,2021-04-02,407,1061509
RI,2021-04-03,0,1061509
RI,2021-04-04,0,1061509
RI,2021-04-05,918,1061509
RI,2021-04-06,376,1061509
RI,2021-04-07,476,1061509
RI,2021-04-08,509,1061509
RI,2021-04-09,563,1061509
RI,2021-04-10,0,1061509
RI,2021-04-11,0,1061509
RI,2021-04-12,0,1061509
RI,2021-04-13,1677,1061509
RI,2021-04-14,477,1061509
RI,2021-04-15,489,1061509
RI,2021-04-16,409,1061509
RI,2021-04-17,0,1061509
RI,2021-04-18,0,1061509
RI,2021-04-19,817,1061509
RI,2021-04-20,392,1061509
RI,2021-04-21,289,1061509
RI,2021-04-22,381,1061509
RI,2021-04-23,296,1061509
RI,2021-04-24,0,1061509
RI,2021-04-25,0,1061509
RI,2021-04-26,636,1061509
RI,2021-04-27,260,1061509
RI,2021-04-28,381,1061509
RI,2021-04-29,296,1061509
RI,2021-04-30,289,1061509
RI,2021-05-01,0,1061509
RI,2021-05-02,0,1061509
RI,2021-05-03,483,1061509
RI,2021-05-04,260,1061509
RI,2021-05-05,268,1061509
RI,2021-05-06,187,1061509
RI,2021-05-07,193,1061509
RI,2021-05-08,0,1061509
RI,2021-05-09,0,1061509
RI,2021-05-10,371,1061509
RI,2021-05-11,149,1061509
RI,2021-05-12,155,1061509
RI,2021-05-13,0,1061509
RI,2021-05-14,154,1061509
RI,2021-05-15,0,1061509
RI,2021-05-16,0,1061509
RI,2021-05-17,263,1061509
RI,2021-05-18,89,1061509
RI,2021-05-19,0,1061509
RI,2021-05-20,211,1061509
RI,2021-05-21,310,1061509
RI,2021-05-22,0,1061509
RI,2021-05-23,0,1061509
RI,2021-05-24,182,1061509
RI,2021-05-25,62,1061509
RI,2021-05-26,78,1061509
RI,2021-05-27,111,1061509
RI,2021-05-28,52,1061509
RI,2021-05-29,0,1061509
RI,2021-05-30,0,1061509
RI,2021-05-31,0,1061509
RI,2021-06-01,101,1061509
RI,2021-06-02,51,1061509
RI,2021-06-03,41,1061509
RI,2021-06-04,56,1061509
RI,2021-06-05,0,1061509
RI,2021-06-06,0,1061509
RI,2021-06-07,82,1061509
RI,2021-06-08,32,1061509
RI,2021-06-09,47,1061509
RI,2021-06-10,34,1061509
RI,2021-06-11,26,1061509
RI,2021-06-12,0,1061509
RI,2021-06-13,0,1061509
RI,2021-06-14,60,1061509
RI,2021-06-15,33,1061509
RI,2021-06-16,27,1061509
RI,2021-06-17,26,1061509
RI,2021-06-18,24,1061509
RI,2021-06-19,0,1061509
RI,2021-06-20,0,1061509
RI,2021-06-21,46,1061509
RI,2021-06-22,14,1061509
RI,2021-06-23,38,1061509
RI,2021-06-24,20,1061509
RI,2021-06-25,13,1061509
RI,2021-06-26,0,1061509
RI,2021-06-27,0,1061509
RI,2021-06-28,53,1061509
RI,2021-06-29,22,1061509
RI,2021-06-30,24,1061509
RI,2021-07-01,5,1061509
RI,2021-07-02,25,1061509
RI,2021-07-03,0,1061509
RI,2021-07-04,0,1061509
RI,2021-07-05,0,1061509
RI,2021-07-06,55,1061509
RI,2021-07-07,40,1061509
RI,2021-07-08,10,1061509
RI,2021-07-09,0,1061509
RI,2021-07-10,0,1061509
RI,2021-07-11,0,1061509
RI,2021-07-12,90,1061509
RI,2021-07-13,23,1061509
RI,2021-07-14,31,1061509
RI,2021-07-15,54,1061509
RI,2021-07-16,44,1061509
RI,2021-07-17,0,1061509
RI,2021-07-18,0,1061509
RI,2021-07-19,132,1061509
RI,2021-07-20,65,1061509
RI,2021-07-21,101,1061509
RI,2021-07-22,86,1061509
RI,2021-07-23,92,1061509
RI,2021-07-24,0,1061509
RI,2021-07-25,0,1061509
RI,2021-07-26,250,1061509
RI,2021-07-27,105,1061509
RI,2021-07-28,152,1061509
RI,2021-07-29,199,1061509
RI,2021-07-30,186,1061509
RI,2021-07-31,0,1061509
RI,2021-08-01,0,1061509
RI,2021-08-02,451,1061509
RI,2021-08-03,195,1061509
RI,2021-08-04,302,1061509
RI,2021-08-05,240,1061509
RI,2021-08-06,298,1061509
RI,2021-08-07,0,1061509
RI,2021-08-08,0,1061509
RI,2021-08-09,0,1061509
RI,2021-08-10,714,1061509
RI,2021-08-11,285,1061509
RI,2021-08-12,364,1061509
RI,2021-08-13,401,1061509
RI,2021-08-14,0,1061509
RI,2021-08-15,0,1061509
RI,2021-08-16,694,1061509
RI,2021-08-17,331,1061509
RI,2021-08-18,405,1061509
RI,2021-08-19,336,1061509
RI,2021-08-20,355,1061509
RI,2021-08-21,0,1061509
RI,2021-08-22,0,1061509
RI,2021-08-23,619,1061509
RI,2021-08-24,236,1061509
RI,2021-08-25,383,1061509
RI,2021-08-26,355,1061509
RI,2021-08-27,398,1061509
RI,2021-08-28,0,1061509
RI,2021-08-29,0,1061509
RI,2021-08-30,624,1061509
RI,2021-08-31,292,1061509
RI,2021-09-01,352,1061509
RI,2021-09-02,419,1061509
RI,2021-09-03,354,1061509
RI,2021-09-04,0,1061509
RI,2021-09-05,0,1061509
RI,2021-09-06,0,1061509
RI,2021-09-07,906,1061509
RI,2021-09-08,435,1061509
RI,2021-09-09,371,1061509
RI,2021-09-10,395,1061509
RI,2021-09-11,0,1061509
RI,2021-09-12,0,1061509
RI,2021-09-13,962,1061509
RI,2021-09-14,434,1061509
RI,2021-09-15,408,1061509
RI,2021-09-16,322,1061509
RI,2021-09-17,474,1061509
RI,2021-09-18,0,1061509
RI,2021-09-19,0,1061509
RI,2021-09-20,901,1061509
RI,2021-09-21,336,1061509
RI,2021-09-22,323,1061509
RI,2021-09-23,284,1061509
RI,2021-09-24,407,1061509
RI,2021-09-25,0,1061509
RI,2021-09-26,0,1061509
RI,2021-09-27,751,1061509
RI,2021-09-28,300,1061509
RI,2021-09-29,313,1061509
RI,2021-09-30,297,1061509
RI,2021-10-01,358,1061509
RI,2021-10-02,0,1061509
RI,2021-10-03,0,1061509
RI,2021-10-04,638,1061509
RI,2021-10-05,246,1061509
