state_id,date_,infection_rate,requirements
OK,2021-12-12,0.98,t
OK,2021-12-13,0.98,t
OK,2021-12-14,0.98,t
OK,2021-12-15,0.99,t
OK,2021-12-16,1.01,t
OK,2021-12-17,1.03,t
OK,2021-12-18,1.06,t
OK,2021-12-19,1.09,t
OK,2021-12-20,1.13,t
OK,2021-12-21,1.16,t
OK,2021-12-22,1.2,t
OK,2021-12-23,1.24,t
OK,2021-12-24,1.28,t
OK,2021-12-25,1.32,t
OK,2021-12-26,1.35,t
OK,2021-12-27,1.38,t
OK,2021-12-28,1.41,t
OK,2021-12-29,1.43,t
OK,2021-12-30,1.45,t
OK,2021-12-31,1.46,t
OK,2022-01-01,1.47,t
OK,2022-01-02,1.48,t
OK,2022-01-03,1.48,t
OK,2022-01-04,1.47,t
OK,2022-01-05,1.47,t
OK,2022-01-06,1.46,t
OK,2022-01-07,1.45,t
OK,2022-01-08,1.43,t
OK,2022-01-09,1.41,t
OK,2022-01-10,1.39,t
OK,2022-01-11,1.36,t
OK,2022-01-12,1.33,t
OK,2022-01-13,1.31,t
OK,2022-01-14,1.27,t
OK,2022-01-15,1.24,t
OK,2022-01-16,1.2,t
OK,2022-01-17,1.17,t
OK,2022-01-18,1.13,t
OK,2022-01-19,1.09,t
OK,2022-01-20,1.05,t
OK,2022-01-21,1.01,t
OK,2022-01-22,0.97,t
OK,2022-01-23,0.93,t
OK,2022-01-24,0.89,t
OK,2022-01-25,0.85,t
OK,2022-01-26,0.81,t
OK,2022-01-27,0.78,t
OK,2022-01-28,0.74,t
OK,2022-01-29,0.7,t
OK,2022-01-30,0.67,t
OK,2022-01-31,0.63,t
OK,2022-02-01,0.6,t
OK,2022-02-02,0.57,t
OK,2022-02-03,0.54,t
OK,2022-02-04,0.52,t
OK,2022-02-05,0.5,t
OK,2022-02-06,0.48,t
OK,2022-02-07,0.47,t
OK,2022-02-08,0.46,t
OK,2022-02-09,0.46,t
OK,2022-02-10,0.46,t
OK,2022-02-11,0.46,t
OK,2022-02-12,0.47,t
OK,2022-02-13,0.49,t
OK,2022-02-14,0.51,t
OK,2022-02-15,0.53,t
OK,2022-02-16,0.55,t
OK,2022-02-17,0.58,t
OK,2022-02-18,0.61,t
OK,2022-02-19,0.63,t
OK,2022-02-20,0.66,t
OK,2022-02-21,0.68,t
OK,2022-02-22,0.71,t
OK,2022-02-23,0.73,t
OK,2022-02-24,0.75,t
OK,2022-02-25,0.76,t
OK,2022-02-26,0.77,t
OK,2022-02-27,0.78,t
OR,2021-03-01,0.91,f
OR,2021-03-02,0.91,f
OR,2021-03-03,0.91,f
OR,2021-03-04,0.92,f
OR,2021-03-05,0.92,f
OR,2021-03-06,0.93,f
OR,2021-03-07,0.94,f
OR,2021-03-08,0.94,f
OR,2021-03-09,0.95,f
OR,2021-03-10,0.96,f
OR,2021-03-11,0.97,f
OR,2021-03-12,0.98,f
OR,2021-03-13,0.99,f
OR,2021-03-14,1,f
OR,2021-03-15,1.01,f
OR,2021-03-16,1.02,f
OR,2021-03-17,1.02,f
OR,2021-03-18,1.03,f
OR,2021-03-19,1.04,f
OR,2021-03-20,1.05,f
OR,2021-03-21,1.06,f
OR,2021-03-22,1.07,f
OR,2021-03-23,1.08,f
OR,2021-03-24,1.09,f
OR,2021-03-25,1.1,f
OR,2021-03-26,1.1,f
OR,2021-03-27,1.11,f
OR,2021-03-28,1.12,f
OR,2021-03-29,1.12,f
OR,2021-03-30,1.13,f
OR,2021-03-31,1.13,f
OR,2021-04-01,1.14,f
OR,2021-04-02,1.14,f
OR,2021-04-03,1.15,f
OR,2021-04-04,1.15,f
OR,2021-04-05,1.15,f
OR,2021-04-06,1.15,f
OR,2021-04-07,1.16,f
OR,2021-04-08,1.16,f
OR,2021-04-09,1.16,f
OR,2021-04-10,1.16,f
OR,2021-04-11,1.16,f
OR,2021-04-12,1.16,f
OR,2021-04-13,1.15,f
OR,2021-04-14,1.15,f
OR,2021-04-15,1.15,f
OR,2021-04-16,1.14,f
OR,2021-04-17,1.14,f
OR,2021-04-18,1.13,f
OR,2021-04-19,1.12,f
OR,2021-04-20,1.11,f
OR,2021-04-21,1.1,f
OR,2021-04-22,1.09,f
OR,2021-04-23,1.08,f
OR,2021-04-24,1.07,f
OR,2021-04-25,1.05,f
OR,2021-04-26,1.04,f
OR,2021-04-27,1.03,f
OR,2021-04-28,1.02,f
OR,2021-04-29,1,f
OR,2021-04-30,0.99,f
OR,2021-05-01,0.98,f
OR,2021-05-02,0.97,f
OR,2021-05-03,0.95,f
OR,2021-05-04,0.94,f
OR,2021-05-05,0.93,f
OR,2021-05-06,0.92,f
OR,2021-05-07,0.91,f
OR,2021-05-08,0.9,f
OR,2021-05-09,0.9,f
OR,2021-05-10,0.89,f
OR,2021-05-11,0.88,f
OR,2021-05-12,0.87,f
OR,2021-05-13,0.87,f
OR,2021-05-14,0.86,f
OR,2021-05-15,0.85,f
OR,2021-05-16,0.85,f
OR,2021-05-17,0.84,f
OR,2021-05-18,0.84,f
OR,2021-05-19,0.84,f
OR,2021-05-20,0.83,f
OR,2021-05-21,0.83,f
OR,2021-05-22,0.83,f
OR,2021-05-23,0.83,f
OR,2021-05-24,0.83,f
OR,2021-05-25,0.83,f
OR,2021-05-26,0.83,f
OR,2021-05-27,0.83,f
OR,2021-05-28,0.83,f
OR,2021-05-29,0.84,f
OR,2021-05-30,0.84,f
OR,2021-05-31,0.85,f
OR,2021-06-01,0.85,f
OR,2021-06-02,0.86,f
OR,2021-06-03,0.86,f
OR,2021-06-04,0.87,f
OR,2021-06-05,0.87,f
OR,2021-06-06,0.88,f
OR,2021-06-07,0.89,f
OR,2021-06-08,0.89,f
OR,2021-06-09,0.9,f
OR,2021-06-10,0.9,f
OR,2021-06-11,0.91,f
OR,2021-06-12,0.91,f
OR,2021-06-13,0.91,f
OR,2021-06-14,0.92,f
OR,2021-06-15,0.92,f
OR,2021-06-16,0.91,f
OR,2021-06-17,0.91,f
OR,2021-06-18,0.91,f
OR,2021-06-19,0.91,f
OR,2021-06-20,0.9,f
OR,2021-06-21,0.9,f
OR,2021-06-22,0.89,f
OR,2021-06-23,0.89,f
OR,2021-06-24,0.89,f
OR,2021-06-25,0.89,f
OR,2021-06-26,0.89,f
OR,2021-06-27,0.9,f
OR,2021-06-28,0.91,f
OR,2021-06-29,0.92,f
OR,2021-06-30,0.93,f
OR,2021-07-01,0.95,f
OR,2021-07-02,0.97,f
OR,2021-07-03,0.99,f
OR,2021-07-04,1.01,f
OR,2021-07-05,1.04,f
OR,2021-07-06,1.06,f
OR,2021-07-07,1.09,f
OR,2021-07-08,1.12,f
OR,2021-07-09,1.14,f
OR,2021-07-10,1.17,f
OR,2021-07-11,1.19,f
OR,2021-07-12,1.21,f
OR,2021-07-13,1.23,f
OR,2021-07-14,1.25,f
OR,2021-07-15,1.27,f
OR,2021-07-16,1.28,f
OR,2021-07-17,1.3,f
OR,2021-07-18,1.31,f
OR,2021-07-19,1.32,f
OR,2021-07-20,1.32,f
OR,2021-07-21,1.33,f
OR,2021-07-22,1.34,f
OR,2021-07-23,1.34,f
OR,2021-07-24,1.34,f
OR,2021-07-25,1.34,f
OR,2021-07-26,1.34,f
OR,2021-07-27,1.34,f
OR,2021-07-28,1.34,f
OR,2021-07-29,1.34,f
OR,2021-07-30,1.33,f
OR,2021-07-31,1.33,f
OR,2021-08-01,1.32,f
OR,2021-08-02,1.32,f
OR,2021-08-03,1.31,f
OR,2021-08-04,1.3,f
OR,2021-08-05,1.29,f
OR,2021-08-06,1.29,f
OR,2021-08-07,1.28,f
OR,2021-08-08,1.27,f
OR,2021-08-09,1.25,f
OR,2021-08-10,1.24,f
OR,2021-08-11,1.23,f
OR,2021-08-12,1.22,f
OR,2021-08-13,1.21,f
OR,2021-08-14,1.19,f
OR,2021-08-15,1.18,f
OR,2021-08-16,1.17,f
OR,2021-08-17,1.15,f
OR,2021-08-18,1.14,f
OR,2021-08-19,1.12,f
OR,2021-08-20,1.11,f
OR,2021-08-21,1.1,f
OR,2021-08-22,1.08,f
OR,2021-08-23,1.07,f
OR,2021-08-24,1.06,f
OR,2021-08-25,1.04,f
OR,2021-08-26,1.03,f
OR,2021-08-27,1.02,f
OR,2021-08-28,1.01,f
OR,2021-08-29,1,f
OR,2021-08-30,0.99,f
OR,2021-08-31,0.98,f
OR,2021-09-01,0.98,f
OR,2021-09-02,0.97,f
OR,2021-09-03,0.97,f
OR,2021-09-04,0.96,f
OR,2021-09-05,0.96,f
OR,2021-09-06,0.96,f
OR,2021-09-07,0.95,f
OR,2021-09-08,0.95,f
OR,2021-09-09,0.95,f
OR,2021-09-10,0.95,f
OR,2021-09-11,0.95,f
OR,2021-09-12,0.95,f
OR,2021-09-13,0.95,f
OR,2021-09-14,0.94,f
OR,2021-09-15,0.94,f
OR,2021-09-16,0.94,f
OR,2021-09-17,0.94,f
OR,2021-09-18,0.94,f
OR,2021-09-19,0.94,f
OR,2021-09-20,0.94,f
OR,2021-09-21,0.94,f
OR,2021-09-22,0.94,f
OR,2021-09-23,0.94,f
OR,2021-09-24,0.94,f
OR,2021-09-25,0.93,f
OR,2021-09-26,0.93,f
OR,2021-09-27,0.93,f
OR,2021-09-28,0.93,f
OR,2021-09-29,0.93,f
OR,2021-09-30,0.93,f
OR,2021-10-01,0.93,f
OR,2021-10-02,0.92,f
OR,2021-10-03,0.92,f
OR,2021-10-04,0.92,f
OR,2021-10-05,0.92,f
OR,2021-10-06,0.92,f
OR,2021-10-07,0.92,f
OR,2021-10-08,0.92,f
OR,2021-10-09,0.92,f
OR,2021-10-10,0.92,f
OR,2021-10-11,0.93,f
OR,2021-10-12,0.93,f
OR,2021-10-13,0.94,f
OR,2021-10-14,0.94,f
OR,2021-10-15,0.95,f
OR,2021-10-16,0.95,f
OR,2021-10-17,0.95,f
OR,2021-10-18,0.96,f
OR,2021-10-19,0.96,f
OR,2021-10-20,0.96,f
OR,2021-10-21,0.96,f
OR,2021-10-22,0.97,f
OR,2021-10-23,0.96,f
OR,2021-10-24,0.96,f
OR,2021-10-25,0.96,f
OR,2021-10-26,0.96,f
OR,2021-10-27,0.95,f
OR,2021-10-28,0.95,f
OR,2021-10-29,0.95,f
OR,2021-10-30,0.94,f
OR,2021-10-31,0.94,f
OR,2021-11-01,0.94,f
OR,2021-11-02,0.93,f
OR,2021-11-03,0.93,f
OR,2021-11-04,0.93,f
OR,2021-11-05,0.93,f
OR,2021-11-06,0.93,f
OR,2021-11-07,0.92,f
OR,2021-11-08,0.92,f
OR,2021-11-09,0.92,f
OR,2021-11-10,0.92,f
OR,2021-11-11,0.92,f
OR,2021-11-12,0.92,f
OR,2021-11-13,0.92,f
OR,2021-11-14,0.92,f
OR,2021-11-15,0.92,f
OR,2021-11-16,0.92,f
OR,2021-11-17,0.92,f
OR,2021-11-18,0.93,f
OR,2021-11-19,0.93,f
OR,2021-11-20,0.94,f
OR,2021-11-21,0.95,f
OR,2021-11-22,0.96,f
OR,2021-11-23,0.97,f
OR,2021-11-24,0.98,f
OR,2021-11-25,0.99,f
OR,2021-11-26,1,f
OR,2021-11-27,1.01,f
OR,2021-11-28,1.02,f
OR,2021-11-29,1.03,f
OR,2021-11-30,1.03,f
OR,2021-12-01,1.03,f
OR,2021-12-02,1.03,f
OR,2021-12-03,1.03,f
OR,2021-12-04,1.03,f
OR,2021-12-05,1.02,f
OR,2021-12-06,1.02,f
OR,2021-12-07,1.01,f
OR,2021-12-08,1,f
OR,2021-12-09,1,f
OR,2021-12-10,1,f
OR,2021-12-11,1,f
OR,2021-12-12,1.01,f
OR,2021-12-13,1.01,f
OR,2021-12-14,1.03,f
OR,2021-12-15,1.04,f
OR,2021-12-16,1.07,f
OR,2021-12-17,1.1,f
OR,2021-12-18,1.13,f
OR,2021-12-19,1.16,f
OR,2021-12-20,1.2,f
OR,2021-12-21,1.24,f
OR,2021-12-22,1.28,f
OR,2021-12-23,1.32,f
OR,2021-12-24,1.36,f
OR,2021-12-25,1.4,f
OR,2021-12-26,1.43,f
OR,2021-12-27,1.47,f
OR,2021-12-28,1.49,f
OR,2021-12-29,1.51,f
OR,2021-12-30,1.53,f
OR,2021-12-31,1.54,f
OR,2022-01-01,1.54,f
OR,2022-01-02,1.53,f
OR,2022-01-03,1.51,f
OR,2022-01-04,1.5,f
OR,2022-01-05,1.47,f
OR,2022-01-06,1.44,f
OR,2022-01-07,1.41,f
OR,2022-01-08,1.38,f
OR,2022-01-09,1.34,f
OR,2022-01-10,1.3,f
OR,2022-01-11,1.27,f
OR,2022-01-12,1.23,f
OR,2022-01-13,1.2,f
OR,2022-01-14,1.17,f
OR,2022-01-15,1.14,f
OR,2022-01-16,1.11,f
OR,2022-01-17,1.08,f
OR,2022-01-18,1.06,f
OR,2022-01-19,1.03,f
OR,2022-01-20,1.01,f
OR,2022-01-21,0.98,f
OR,2022-01-22,0.96,f
OR,2022-01-23,0.94,f
OR,2022-01-24,0.91,f
OR,2022-01-25,0.89,f
OR,2022-01-26,0.87,f
OR,2022-01-27,0.85,f
OR,2022-01-28,0.83,f
OR,2022-01-29,0.81,f
OR,2022-01-30,0.79,f
OR,2022-01-31,0.77,f
OR,2022-02-01,0.75,f
OR,2022-02-02,0.73,f
OR,2022-02-03,0.72,f
OR,2022-02-04,0.71,f
OR,2022-02-05,0.69,f
OR,2022-02-06,0.68,f
OR,2022-02-07,0.67,f
OR,2022-02-08,0.66,f
OR,2022-02-09,0.65,f
OR,2022-02-10,0.64,f
OR,2022-02-11,0.64,f
OR,2022-02-12,0.63,f
OR,2022-02-13,0.62,f
OR,2022-02-14,0.62,f
OR,2022-02-15,0.62,f
OR,2022-02-16,0.61,f
OR,2022-02-17,0.61,f
OR,2022-02-18,0.62,f
OR,2022-02-19,0.62,f
OR,2022-02-20,0.62,f
OR,2022-02-21,0.62,f
OR,2022-02-22,0.63,f
OR,2022-02-23,0.63,f
OR,2022-02-24,0.64,f
OR,2022-02-25,0.64,f
OR,2022-02-26,0.65,f
OR,2022-02-27,0.65,f
PA,2021-03-01,0.97,t
PA,2021-03-02,0.97,t
PA,2021-03-03,0.98,t
PA,2021-03-04,0.99,t
PA,2021-03-05,0.99,t
PA,2021-03-06,1,t
PA,2021-03-07,1.01,t
PA,2021-03-08,1.01,t
PA,2021-03-09,1.02,t
PA,2021-03-10,1.03,t
PA,2021-03-11,1.04,t
PA,2021-03-12,1.05,t
PA,2021-03-13,1.06,t
PA,2021-03-14,1.07,t
PA,2021-03-15,1.08,t
PA,2021-03-16,1.09,t
PA,2021-03-17,1.1,t
PA,2021-03-18,1.1,t
PA,2021-03-19,1.11,t
PA,2021-03-20,1.12,t
PA,2021-03-21,1.12,t
PA,2021-03-22,1.12,t
PA,2021-03-23,1.12,t
PA,2021-03-24,1.12,t
PA,2021-03-25,1.12,t
PA,2021-03-26,1.12,t
PA,2021-03-27,1.12,t
PA,2021-03-28,1.11,t
PA,2021-03-29,1.11,t
PA,2021-03-30,1.1,t
PA,2021-03-31,1.09,t
PA,2021-04-01,1.09,t
PA,2021-04-02,1.08,t
PA,2021-04-03,1.08,t
PA,2021-04-04,1.07,t
PA,2021-04-05,1.06,t
PA,2021-04-06,1.06,t
PA,2021-04-07,1.05,t
PA,2021-04-08,1.04,t
PA,2021-04-09,1.04,t
PA,2021-04-10,1.03,t
PA,2021-04-11,1.02,t
PA,2021-04-12,1.01,t
PA,2021-04-13,1,t
PA,2021-04-14,0.99,t
PA,2021-04-15,0.98,t
PA,2021-04-16,0.97,t
PA,2021-04-17,0.96,t
PA,2021-04-18,0.94,t
PA,2021-04-19,0.93,t
PA,2021-04-20,0.92,t
PA,2021-04-21,0.91,t
PA,2021-04-22,0.9,t
PA,2021-04-23,0.89,t
PA,2021-04-24,0.88,t
PA,2021-04-25,0.88,t
PA,2021-04-26,0.87,t
PA,2021-04-27,0.86,t
PA,2021-04-28,0.86,t
PA,2021-04-29,0.85,t
PA,2021-04-30,0.84,t
PA,2021-05-01,0.84,t
PA,2021-05-02,0.83,t
PA,2021-05-03,0.83,t
PA,2021-05-04,0.82,t
PA,2021-05-05,0.82,t
PA,2021-05-06,0.81,t
PA,2021-05-07,0.81,t
PA,2021-05-08,0.81,t
PA,2021-05-09,0.8,t
PA,2021-05-10,0.8,t
PA,2021-05-11,0.79,t
PA,2021-05-12,0.79,t
PA,2021-05-13,0.79,t
PA,2021-05-14,0.79,t
PA,2021-05-15,0.78,t
PA,2021-05-16,0.78,t
PA,2021-05-17,0.78,t
PA,2021-05-18,0.78,t
PA,2021-05-19,0.77,t
PA,2021-05-20,0.77,t
PA,2021-05-21,0.76,t
PA,2021-05-22,0.76,t
PA,2021-05-23,0.75,t
PA,2021-05-24,0.75,t
PA,2021-05-25,0.74,t
PA,2021-05-26,0.73,t
PA,2021-05-27,0.73,t
PA,2021-05-28,0.72,t
PA,2021-05-29,0.72,t
PA,2021-05-30,0.72,t
PA,2021-05-31,0.71,t
PA,2021-06-01,0.71,t
PA,2021-06-02,0.71,t
PA,2021-06-03,0.71,t
PA,2021-06-04,0.71,t
PA,2021-06-05,0.71,t
PA,2021-06-06,0.71,t
PA,2021-06-07,0.71,t
PA,2021-06-08,0.71,t
PA,2021-06-09,0.72,t
PA,2021-06-10,0.72,t
PA,2021-06-11,0.72,t
PA,2021-06-12,0.72,t
PA,2021-06-13,0.72,t
PA,2021-06-14,0.72,t
PA,2021-06-15,0.72,t
PA,2021-06-16,0.72,t
PA,2021-06-17,0.73,t
PA,2021-06-18,0.73,t
PA,2021-06-19,0.74,t
PA,2021-06-20,0.74,t
PA,2021-06-21,0.75,t
PA,2021-06-22,0.76,t
PA,2021-06-23,0.78,t
PA,2021-06-24,0.79,t
PA,2021-06-25,0.81,t
PA,2021-06-26,0.83,t
PA,2021-06-27,0.85,t
PA,2021-06-28,0.87,t
PA,2021-06-29,0.9,t
PA,2021-06-30,0.92,t
PA,2021-07-01,0.95,t
PA,2021-07-02,0.98,t
PA,2021-07-03,1.01,t
PA,2021-07-04,1.04,t
PA,2021-07-05,1.07,t
PA,2021-07-06,1.1,t
PA,2021-07-07,1.13,t
PA,2021-07-08,1.15,t
PA,2021-07-09,1.18,t
PA,2021-07-10,1.21,t
PA,2021-07-11,1.23,t
PA,2021-07-12,1.26,t
PA,2021-07-13,1.28,t
PA,2021-07-14,1.29,t
PA,2021-07-15,1.31,t
PA,2021-07-16,1.33,t
PA,2021-07-17,1.34,t
PA,2021-07-18,1.35,t
PA,2021-07-19,1.35,t
PA,2021-07-20,1.36,t
PA,2021-07-21,1.36,t
PA,2021-07-22,1.36,t
PA,2021-07-23,1.36,t
PA,2021-07-24,1.36,t
PA,2021-07-25,1.36,t
PA,2021-07-26,1.36,t
PA,2021-07-27,1.35,t
PA,2021-07-28,1.35,t
PA,2021-07-29,1.34,t
PA,2021-07-30,1.34,t
PA,2021-07-31,1.33,t
PA,2021-08-01,1.32,t
PA,2021-08-02,1.31,t
PA,2021-08-03,1.3,t
PA,2021-08-04,1.29,t
PA,2021-08-05,1.28,t
PA,2021-08-06,1.27,t
PA,2021-08-07,1.26,t
PA,2021-08-08,1.25,t
PA,2021-08-09,1.24,t
PA,2021-08-10,1.23,t
PA,2021-08-11,1.22,t
PA,2021-08-12,1.22,t
PA,2021-08-13,1.21,t
PA,2021-08-14,1.2,t
PA,2021-08-15,1.19,t
PA,2021-08-16,1.19,t
PA,2021-08-17,1.18,t
PA,2021-08-18,1.18,t
PA,2021-08-19,1.17,t
PA,2021-08-20,1.17,t
PA,2021-08-21,1.16,t
PA,2021-08-22,1.16,t
PA,2021-08-23,1.15,t
PA,2021-08-24,1.15,t
PA,2021-08-25,1.14,t
PA,2021-08-26,1.14,t
PA,2021-08-27,1.13,t
PA,2021-08-28,1.12,t
PA,2021-08-29,1.12,t
PA,2021-08-30,1.12,t
PA,2021-08-31,1.11,t
PA,2021-09-01,1.11,t
PA,2021-09-02,1.1,t
PA,2021-09-03,1.1,t
PA,2021-09-04,1.1,t
PA,2021-09-05,1.1,t
PA,2021-09-06,1.1,t
PA,2021-09-07,1.1,t
PA,2021-09-08,1.09,t
PA,2021-09-09,1.09,t
PA,2021-09-10,1.09,t
PA,2021-09-11,1.09,t
PA,2021-09-12,1.08,t
PA,2021-09-13,1.08,t
PA,2021-09-14,1.07,t
PA,2021-09-15,1.07,t
PA,2021-09-16,1.06,t
PA,2021-09-17,1.06,t
PA,2021-09-18,1.05,t
PA,2021-09-19,1.05,t
PA,2021-09-20,1.04,t
PA,2021-09-21,1.04,t
PA,2021-09-22,1.03,t
PA,2021-09-23,1.03,t
PA,2021-09-24,1.02,t
PA,2021-09-25,1.02,t
PA,2021-09-26,1.02,t
PA,2021-09-27,1.02,t
PA,2021-09-28,1.01,t
PA,2021-09-29,1.01,t
PA,2021-09-30,1.01,t
PA,2021-10-01,1.01,t
PA,2021-10-02,1.01,t
PA,2021-10-03,1,t
PA,2021-10-04,1,t
PA,2021-10-05,1,t
PA,2021-10-06,0.99,t
PA,2021-10-07,0.99,t
PA,2021-10-08,0.98,t
PA,2021-10-09,0.98,t
PA,2021-10-10,0.97,t
PA,2021-10-11,0.97,t
PA,2021-10-12,0.96,t
PA,2021-10-13,0.96,t
PA,2021-10-14,0.95,t
PA,2021-10-15,0.95,t
PA,2021-10-16,0.95,t
PA,2021-10-17,0.95,t
PA,2021-10-18,0.95,t
PA,2021-10-19,0.95,t
PA,2021-10-20,0.95,t
PA,2021-10-21,0.95,t
PA,2021-10-22,0.95,t
PA,2021-10-23,0.96,t
PA,2021-10-24,0.96,t
PA,2021-10-25,0.97,t
PA,2021-10-26,0.98,t
PA,2021-10-27,0.99,t
PA,2021-10-28,1,t
PA,2021-10-29,1.01,t
PA,2021-10-30,1.02,t
PA,2021-10-31,1.03,t
PA,2021-11-01,1.04,t
PA,2021-11-02,1.05,t
PA,2021-11-03,1.06,t
PA,2021-11-04,1.06,t
PA,2021-11-05,1.07,t
PA,2021-11-06,1.08,t
PA,2021-11-07,1.09,t
PA,2021-11-08,1.09,t
PA,2021-11-09,1.1,t
PA,2021-11-10,1.1,t
PA,2021-11-11,1.1,t
PA,2021-11-12,1.1,t
PA,2021-11-13,1.1,t
PA,2021-11-14,1.1,t
PA,2021-11-15,1.1,t
PA,2021-11-16,1.09,t
PA,2021-11-17,1.09,t
PA,2021-11-18,1.09,t
PA,2021-11-19,1.08,t
PA,2021-11-20,1.08,t
PA,2021-11-21,1.08,t
PA,2021-11-22,1.08,t
PA,2021-11-23,1.08,t
PA,2021-11-24,1.07,t
PA,2021-11-25,1.08,t
PA,2021-11-26,1.08,t
PA,2021-11-27,1.08,t
PA,2021-11-28,1.08,t
PA,2021-11-29,1.08,t
PA,2021-11-30,1.09,t
PA,2021-12-01,1.09,t
PA,2021-12-02,1.09,t
PA,2021-12-03,1.09,t
PA,2021-12-04,1.09,t
PA,2021-12-05,1.08,t
PA,2021-12-06,1.08,t
PA,2021-12-07,1.08,t
PA,2021-12-08,1.07,t
PA,2021-12-09,1.07,t
PA,2021-12-10,1.07,t
PA,2021-12-11,1.07,t
PA,2021-12-12,1.07,t
PA,2021-12-13,1.07,t
PA,2021-12-14,1.07,t
PA,2021-12-15,1.08,t
PA,2021-12-16,1.09,t
PA,2021-12-17,1.11,t
PA,2021-12-18,1.12,t
PA,2021-12-19,1.14,t
PA,2021-12-20,1.16,t
PA,2021-12-21,1.18,t
PA,2021-12-22,1.2,t
PA,2021-12-23,1.22,t
PA,2021-12-24,1.24,t
PA,2021-12-25,1.26,t
PA,2021-12-26,1.27,t
PA,2021-12-27,1.28,t
PA,2021-12-28,1.29,t
PA,2021-12-29,1.29,t
PA,2021-12-30,1.29,t
PA,2021-12-31,1.28,t
PA,2022-01-01,1.27,t
PA,2022-01-02,1.25,t
PA,2022-01-03,1.23,t
PA,2022-01-04,1.21,t
PA,2022-01-05,1.18,t
PA,2022-01-06,1.15,t
PA,2022-01-07,1.12,t
PA,2022-01-08,1.09,t
PA,2022-01-09,1.06,t
PA,2022-01-10,1.02,t
PA,2022-01-11,0.99,t
PA,2022-01-12,0.96,t
PA,2022-01-13,0.92,t
PA,2022-01-14,0.89,t
PA,2022-01-15,0.87,t
PA,2022-01-16,0.84,t
PA,2022-01-17,0.82,t
PA,2022-01-18,0.8,t
PA,2022-01-19,0.78,t
PA,2022-01-20,0.76,t
PA,2022-01-21,0.75,t
PA,2022-01-22,0.73,t
PA,2022-01-23,0.73,t
PA,2022-01-24,0.72,t
PA,2022-01-25,0.71,t
PA,2022-01-26,0.7,t
PA,2022-01-27,0.7,t
PA,2022-01-28,0.69,t
PA,2022-01-29,0.69,t
PA,2022-01-30,0.69,t
PA,2022-01-31,0.68,t
PA,2022-02-01,0.68,t
PA,2022-02-02,0.68,t
PA,2022-02-03,0.67,t
PA,2022-02-04,0.67,t
PA,2022-02-05,0.67,t
PA,2022-02-06,0.66,t
PA,2022-02-07,0.66,t
PA,2022-02-08,0.66,t
PA,2022-02-09,0.66,t
PA,2022-02-10,0.66,t
PA,2022-02-11,0.66,t
PA,2022-02-12,0.66,t
PA,2022-02-13,0.66,t
PA,2022-02-14,0.66,t
PA,2022-02-15,0.66,t
PA,2022-02-16,0.66,t
PA,2022-02-17,0.66,t
PA,2022-02-18,0.67,t
PA,2022-02-19,0.67,t
PA,2022-02-20,0.67,t
PA,2022-02-21,0.67,t
PA,2022-02-22,0.68,t
PA,2022-02-23,0.68,t
PA,2022-02-24,0.68,t
PA,2022-02-25,0.68,t
PA,2022-02-26,0.68,t
PA,2022-02-27,0.69,t
RI,2021-03-01,1,f
RI,2021-03-02,1,f
RI,2021-03-03,1,f
RI,2021-03-04,1,f
RI,2021-03-05,1,f
RI,2021-03-06,1,f
RI,2021-03-07,1,f
RI,2021-03-08,1,f
RI,2021-03-09,1,f
RI,2021-03-10,1,f
RI,2021-03-11,1.01,f
RI,2021-03-12,1.01,f
RI,2021-03-13,1.01,f
RI,2021-03-14,1.01,f
RI,2021-03-15,1.01,f
RI,2021-03-16,1.01,f
RI,2021-03-17,1.01,f
RI,2021-03-18,1.01,f
RI,2021-03-19,1.02,f
RI,2021-03-20,1.02,f
RI,2021-03-21,1.01,f
RI,2021-03-22,1.01,f
RI,2021-03-23,1.01,f
RI,2021-03-24,1.01,f
RI,2021-03-25,1.01,f
RI,2021-03-26,1.01,f
RI,2021-03-27,1.01,f
RI,2021-03-28,1.01,f
RI,2021-03-29,1.02,f
RI,2021-03-30,1.02,f
RI,2021-03-31,1.02,f
RI,2021-04-01,1.02,f
RI,2021-04-02,1.03,f
RI,2021-04-03,1.03,f
RI,2021-04-04,1.03,f
RI,2021-04-05,1.03,f
RI,2021-04-06,1.03,f
RI,2021-04-07,1.03,f
RI,2021-04-08,1.02,f
RI,2021-04-09,1.02,f
RI,2021-04-10,1.01,f
RI,2021-04-11,1,f
RI,2021-04-12,0.99,f
RI,2021-04-13,0.98,f
RI,2021-04-14,0.96,f
RI,2021-04-15,0.95,f
RI,2021-04-16,0.94,f
RI,2021-04-17,0.92,f
RI,2021-04-18,0.91,f
RI,2021-04-19,0.89,f
RI,2021-04-20,0.88,f
RI,2021-04-21,0.87,f
RI,2021-04-22,0.86,f
RI,2021-04-23,0.85,f
RI,2021-04-24,0.84,f
RI,2021-04-25,0.84,f
RI,2021-04-26,0.83,f
RI,2021-04-27,0.83,f
RI,2021-04-28,0.82,f
RI,2021-04-29,0.82,f
RI,2021-04-30,0.82,f
RI,2021-05-01,0.81,f
RI,2021-05-02,0.81,f
RI,2021-05-03,0.81,f
RI,2021-05-04,0.8,f
RI,2021-05-05,0.8,f
RI,2021-05-06,0.8,f
RI,2021-05-07,0.79,f
RI,2021-05-08,0.79,f
RI,2021-05-09,0.79,f
RI,2021-05-10,0.79,f
