state_id,date,new_cases,vaccinated_ratio,hospital_beds,new_deaths,infection_rate,population,requirements
TN,2021-07-21,1415,0.385,611,4,1.41,6944260,f
TN,2021-07-22,1226,0.386,652,14,1.41,6944260,f
TN,2021-07-23,1544,0.387,707,7,1.4,6944260,f
TN,2021-07-24,36,0.387,734,0,1.4,6944260,f
TN,2021-07-25,0,0.388,780,0,1.39,6944260,f
TN,2021-07-26,3574,0.388,827,16,1.38,6944260,f
TN,2021-07-27,1802,0.389,906,20,1.37,6944260,f
TN,2021-07-28,2289,0.389,989,12,1.37,6944260,f
TN,2021-07-29,2398,0.39,1075,8,1.36,6944260,f
TN,2021-07-30,2289,0.39,1089,2,1.35,6944260,f
TN,2021-07-31,57,0.391,1157,0,1.33,6944260,f
TN,2021-08-01,0,0.392,1242,0,1.32,6944260,f
TN,2021-08-02,6578,0.392,1341,26,1.31,6944260,f
TN,2021-08-03,2351,0.393,1411,16,1.3,6944260,f
TN,2021-08-04,3820,0.393,1522,9,1.29,6944260,f
TN,2021-08-05,2970,0.394,1577,14,1.28,6944260,f
TN,2021-08-06,3875,0.394,1712,28,1.27,6944260,f
TN,2021-08-07,94,0.395,1721,0,1.26,6944260,f
TN,2021-08-08,0,0.396,1830,0,1.25,6944260,f
TN,2021-08-09,9193,0.396,1925,16,1.24,6944260,f
TN,2021-08-10,3425,0.397,2043,40,1.23,6944260,f
TN,2021-08-11,4156,0.398,2161,7,1.22,6944260,f
TN,2021-08-12,4740,0.398,2195,18,1.22,6944260,f
TN,2021-08-13,5037,0.399,2270,28,1.21,6944260,f
TN,2021-08-14,0,0.4,2290,0,1.2,6944260,f
TN,2021-08-15,0,0.401,2378,0,1.2,6944260,f
TN,2021-08-16,12909,0.402,2440,44,1.19,6944260,f
TN,2021-08-17,3482,0.402,2597,32,1.18,6944260,f
TN,2021-08-18,5023,0.403,2633,27,1.18,6944260,f
TN,2021-08-19,5793,0.404,2688,52,1.17,6944260,f
TN,2021-08-20,7638,0.406,2779,46,1.16,6944260,f
TN,2021-08-21,76,0.407,2755,0,1.15,6944260,f
TN,2021-08-22,111,0.408,2847,0,1.15,6944260,f
TN,2021-08-23,19378,0.409,3019,61,1.14,6944260,f
TN,2021-08-24,4619,0.41,3120,30,1.13,6944260,f
TN,2021-08-25,864,0.411,3159,0,1.12,6944260,f
TN,2021-08-26,9924,0.412,3256,69,1.11,6944260,f
TN,2021-08-27,7653,0.413,3263,40,1.1,6944260,f
TN,2021-08-28,71,0.415,3291,0,1.1,6944260,f
TN,2021-08-29,86,0.415,3371,0,1.09,6944260,f
TN,2021-08-30,19671,0.415,3477,81,1.08,6944260,f
TN,2021-08-31,9039,0.418,3575,56,1.07,6944260,f
TN,2021-09-01,9382,0.42,3690,32,1.07,6944260,f
TN,2021-09-02,3031,0.421,3730,36,1.06,6944260,f
TN,2021-09-03,6403,0.422,3744,76,1.05,6944260,f
TN,2021-09-04,113,0.424,3705,0,1.04,6944260,f
TN,2021-09-05,80,0.424,3765,0,1.03,6944260,f
TN,2021-09-06,156,0.424,3844,0,1.02,6944260,f
TN,2021-09-07,33510,0.424,3942,90,1.01,6944260,f
TN,2021-09-08,5155,0.428,3980,81,1,6944260,f
TN,2021-09-09,3895,0.429,4022,74,0.99,6944260,f
TN,2021-09-10,4959,0.43,3953,11,0.97,6944260,f
TN,2021-09-11,0,0.432,3872,0,0.96,6944260,f
TN,2021-09-12,0,0.432,3789,0,0.94,6944260,f
TN,2021-09-13,29005,0.432,3810,116,0.92,6944260,f
TN,2021-09-14,5077,0.436,3730,126,0.9,6944260,f
TN,2021-09-15,7115,0.437,3734,87,0.88,6944260,f
TN,2021-09-16,4533,0.438,3681,66,0.86,6944260,f
TN,2021-09-17,6338,0.44,3648,52,0.84,6944260,f
TN,2021-09-18,0,0.441,3508,0,0.83,6944260,f
TN,2021-09-19,0,0.441,3388,0,0.81,6944260,f
TN,2021-09-20,12084,0.441,3374,109,0.8,6944260,f
TN,2021-09-21,0,0.445,3313,0,0.79,6944260,f
TN,2021-09-22,9326,0.446,3241,226,0.78,6944260,f
TN,2021-09-23,3804,0.447,3074,63,0.78,6944260,f
TN,2021-09-24,5291,0.448,2981,84,0.77,6944260,f
TN,2021-09-25,0,0.45,2877,0,0.77,6944260,f
TN,2021-09-26,0,0.45,2834,0,0.77,6944260,f
TN,2021-09-27,7738,0.45,2827,127,0.77,6944260,f
TN,2021-09-28,3307,0.452,2754,100,0.77,6944260,f
TN,2021-09-29,3571,0.453,2681,43,0.77,6944260,f
TN,2021-09-30,3957,0.454,2578,49,0.78,6944260,f
TN,2021-10-01,3267,0.455,2485,56,0.78,6944260,f
TN,2021-10-02,0,0.456,2313,0,0.79,6944260,f
TN,2021-10-03,0,0.456,2253,0,0.79,6944260,f
TN,2021-10-04,6089,0.456,2280,118,0.79,6944260,f
TN,2021-10-05,3109,0.459,2263,77,0.79,6944260,f
TN,2021-10-06,3091,0.46,2192,40,0.79,6944260,f
TN,2021-10-07,2370,0.461,2134,61,0.8,6944260,f
TN,2021-10-08,2422,0.462,1903,50,0.8,6944260,f
TN,2021-10-09,0,0.463,1971,0,0.8,6944260,f
TN,2021-10-10,0,0.463,1894,0,0.8,6944260,f
TN,2021-10-11,4437,0.463,1881,24,0.8,6944260,f
TN,2021-10-12,2589,0.465,1829,102,0.8,6944260,f
TN,2021-10-13,2295,0.466,1770,47,0.8,6944260,f
TN,2021-10-14,1980,0.466,1734,35,0.8,6944260,f
TN,2021-10-15,2001,0.467,1675,60,0.8,6944260,f
TN,2021-10-16,0,0.468,1601,0,0.8,6944260,f
TN,2021-10-17,0,0.468,1551,0,0.8,6944260,f
TN,2021-10-18,3126,0.468,1527,58,0.8,6944260,f
TN,2021-10-19,1554,0.47,1503,86,0.8,6944260,f
TN,2021-10-20,1872,0.471,1466,79,0.81,6944260,f
TN,2021-10-21,1601,0.471,1425,52,0.81,6944260,f
TN,2021-10-22,1366,0.472,1388,54,0.82,6944260,f
TN,2021-10-23,0,0.473,1300,0,0.82,6944260,f
TN,2021-10-24,0,0.473,1260,0,0.83,6944260,f
TN,2021-10-25,0,0.473,1279,0,0.84,6944260,f
TN,2021-10-26,3759,0.474,1244,84,0.85,6944260,f
TN,2021-10-27,1201,0.475,1208,51,0.86,6944260,f
TN,2021-10-28,1615,0.475,1138,27,0.87,6944260,f
TN,2021-10-29,1103,0.476,1097,29,0.89,6944260,f
TN,2021-10-30,0,0.477,1062,0,0.9,6944260,f
TN,2021-10-31,0,0.477,1032,0,0.92,6944260,f
TN,2021-11-01,0,0.477,986,0,0.93,6944260,f
TN,2021-11-02,3292,0.478,991,57,0.95,6944260,f
TN,2021-11-03,1097,0.478,970,42,0.96,6944260,f
TN,2021-11-04,1210,0.479,932,30,0.98,6944260,f
TN,2021-11-05,932,0.479,905,27,0.99,6944260,f
TN,2021-11-06,0,0.48,892,0,1.01,6944260,f
TN,2021-11-07,0,0.48,870,0,1.02,6944260,f
TN,2021-11-08,0,0.48,855,0,1.03,6944260,f
TN,2021-11-09,3398,0.481,877,91,1.04,6944260,f
TN,2021-11-10,2004,0.487,855,29,1.04,6944260,f
TN,2021-11-11,0,0.487,852,0,1.05,6944260,f
TN,2021-11-12,2535,0.488,831,37,1.05,6944260,f
TN,2021-11-13,0,0.488,792,0,1.05,6944260,f
TN,2021-11-14,0,0.488,788,0,1.05,6944260,f
TN,2021-11-15,2612,0.488,773,15,1.04,6944260,f
TN,2021-11-16,1334,0.489,811,57,1.04,6944260,f
TN,2021-11-17,1628,0.491,814,49,1.04,6944260,f
TN,2021-11-18,1735,0.491,832,6,1.04,6944260,f
TN,2021-11-19,1592,0.492,848,33,1.04,6944260,f
TN,2021-11-20,0,0.492,833,0,1.04,6944260,f
TN,2021-11-21,0,0.492,843,0,1.04,6944260,f
TN,2021-11-22,2875,0.492,853,31,1.05,6944260,f
TN,2021-11-23,1486,0.493,887,55,1.06,6944260,f
TN,2021-11-24,1634,0.494,858,51,1.06,6944260,f
TN,2021-11-25,0,0.494,797,0,1.07,6944260,f
TN,2021-11-26,0,0.494,813,0,1.08,6944260,f
TN,2021-11-27,0,0.494,866,0,1.09,6944260,f
TN,2021-11-28,0,0.494,926,0,1.1,6944260,f
TN,2021-11-29,4148,0.495,928,34,1.11,6944260,f
TN,2021-11-30,2147,0.495,988,43,1.11,6944260,f
TN,2021-12-01,2108,0.496,957,151,1.12,6944260,f
TN,2021-12-02,2405,0.497,986,98,1.12,6944260,f
TN,2021-12-03,2143,0.497,975,102,1.12,6944260,f
TN,2021-12-04,0,0.498,945,0,1.12,6944260,f
TN,2021-12-05,0,0.498,998,0,1.12,6944260,f
TN,2021-12-06,4119,0.498,1022,87,1.11,6944260,f
TN,2021-12-07,1996,0.5,1118,154,1.11,6944260,f
TN,2021-12-08,2132,0.501,1096,24,1.11,6944260,f
TN,2021-12-09,0,0.502,1132,0,1.11,6944260,f
TN,2021-12-10,4518,0.502,1173,55,1.12,6944260,f
TN,2021-12-11,0,0.503,1118,0,1.13,6944260,f
TN,2021-12-12,0,0.503,1130,0,1.14,6944260,f
TN,2021-12-13,3709,0.503,1140,38,1.15,6944260,f
TN,2021-12-14,1788,0.505,1172,50,1.17,6944260,f
TN,2021-12-15,2106,0.505,1174,81,1.19,6944260,f
TN,2021-12-16,2205,0.508,1201,39,1.22,6944260,f
TN,2021-12-17,2412,0.508,1270,46,1.24,6944260,f
TN,2021-12-18,0,0.509,1235,0,1.27,6944260,f
TN,2021-12-19,0,0.509,1259,0,1.3,6944260,f
TN,2021-12-20,5551,0.509,1232,66,1.32,6944260,f
TN,2021-12-21,2828,0.51,1234,91,1.35,6944260,f
TN,2021-12-22,3518,0.511,1241,68,1.37,6944260,f
TN,2021-12-23,5780,0.511,1277,0,1.4,6944260,f
TN,2021-12-24,0,0.512,1265,0,1.41,6944260,f
TN,2021-12-25,0,0.512,1204,0,1.43,6944260,f
TN,2021-12-26,0,0.512,1303,0,1.43,6944260,f
TN,2021-12-27,14544,0.512,1421,219,1.43,6944260,f
TN,2021-12-28,6151,0.513,1542,125,1.43,6944260,f
TN,2021-12-29,9597,0.513,1724,37,1.43,6944260,f
TN,2021-12-30,13537,0.514,1853,78,1.42,6944260,f
TN,2021-12-31,0,0.514,1904,0,1.4,6944260,f
TN,2022-01-01,0,0.514,1905,0,1.38,6944260,f
TN,2022-01-02,0,0.514,2036,0,1.36,6944260,f
TN,2022-01-03,39300,0.514,2127,51,1.34,6944260,f
TN,2022-01-04,8756,0.515,2277,50,1.32,6944260,f
TN,2022-01-05,0,0.516,2501,0,1.29,6944260,f
TN,2022-01-06,15401,0.516,2632,46,1.27,6944260,f
TN,2022-01-07,17684,0.517,2669,37,1.25,6944260,f
TN,2022-01-08,19593,0.517,2664,29,1.23,6944260,f
TN,2022-01-09,0,0.517,2808,0,1.21,6944260,f
TN,2022-01-10,0,0.517,2906,0,1.19,6944260,f
TN,2022-01-11,34188,0.518,2995,67,1.17,6944260,f
TN,2022-01-12,13462,0.518,3200,58,1.15,6944260,f
TN,2022-01-13,12882,0.519,3213,46,1.13,6944260,f
TN,2022-01-14,16397,0.519,3291,67,1.12,6944260,f
TN,2022-01-15,21308,0.52,3211,0,1.1,6944260,f
TN,2022-01-16,0,0.52,3163,0,1.09,6944260,f
TN,2022-01-17,0,0.52,3273,0,1.07,6944260,f
TN,2022-01-18,46763,0.52,3343,236,1.05,6944260,f
TN,2022-01-19,8427,0.524,3477,2,1.04,6944260,f
TN,2022-01-20,16509,0.524,3494,97,1.02,6944260,f
TN,2022-01-21,22106,0.524,3508,69,1,6944260,f
TN,2022-01-22,21664,0.525,3454,140,0.98,6944260,f
TN,2022-01-23,0,0.525,3553,0,0.96,6944260,f
TN,2022-01-24,0,0.525,3524,0,0.94,6944260,f
TN,2022-01-25,44713,0.525,3632,135,0.92,6944260,f
TN,2022-01-26,15985,0.525,3738,87,0.9,6944260,f
TN,2022-01-27,16072,0.526,3658,57,0.88,6944260,f
TN,2022-01-28,14108,0.527,3644,67,0.86,6944260,f
TN,2022-01-29,17692,0.527,3579,73,0.84,6944260,f
TN,2022-01-30,0,0.527,3612,0,0.82,6944260,f
TN,2022-01-31,0,0.527,3642,0,0.8,6944260,f
TN,2022-02-01,27938,0.528,3604,168,0.78,6944260,f
TN,2022-02-02,4413,0.528,3543,145,0.76,6944260,f
TN,2022-02-03,12264,0.529,3454,74,0.74,6944260,f
TN,2022-02-04,11275,0.529,3328,70,0.72,6944260,f
TN,2022-02-05,21742,0.529,3155,74,0.71,6944260,f
TN,2022-02-06,0,0.529,3133,0,0.69,6944260,f
TN,2022-02-07,0,0.529,3106,0,0.68,6944260,f
TN,2022-02-08,14326,0.53,3039,41,0.66,6944260,f
TN,2022-02-09,5270,0.53,2942,100,0.65,6944260,f
TN,2022-02-10,6337,0.53,2846,63,0.64,6944260,f
TN,2022-02-11,6064,0.531,2751,49,0.63,6944260,f
TN,2022-02-12,5717,0.531,2614,65,0.62,6944260,f
TN,2022-02-13,0,0.531,2556,0,0.61,6944260,f
TN,2022-02-14,0,0.531,2503,0,0.61,6944260,f
TN,2022-02-15,8694,0.532,2424,140,0.6,6944260,f
TN,2022-02-16,4317,0.532,2284,0,0.6,6944260,f
TN,2022-02-17,3859,0.532,2238,0,0.6,6944260,f
TN,2022-02-18,3829,0.534,2142,42,0.6,6944260,f
TN,2022-02-19,3565,0.534,1936,34,0.6,6944260,f
TN,2022-02-20,0,0.534,1880,0,0.6,6944260,f
TN,2022-02-21,0,0.534,1867,0,0.6,6944260,f
TN,2022-02-22,4886,0.535,1809,46,0.6,6944260,f
TN,2022-02-23,1241,0.535,1735,20,0.6,6944260,f
TN,2022-02-24,2639,0.535,1614,96,0.6,6944260,f
TN,2022-02-25,2234,0.535,1520,267,0.6,6944260,f
TN,2022-02-26,1983,0.536,1409,95,0.6,6944260,f
TN,2022-02-27,0,0.536,1352,0,0.59,6944260,f
TX,2021-03-01,8106,0,6329,129,0.93,29730311,f
TX,2021-03-02,7177,0,6150,275,0.92,29730311,f
TX,2021-03-03,7549,0,6071,274,0.91,29730311,f
TX,2021-03-04,7522,0,5840,293,0.9,29730311,f
TX,2021-03-05,5554,0.077,5614,275,0.89,29730311,f
TX,2021-03-06,3594,0.08,5429,186,0.88,29730311,f
TX,2021-03-07,2788,0.081,5163,65,0.87,29730311,f
TX,2021-03-08,3960,0.083,5304,124,0.86,29730311,f
TX,2021-03-09,5380,0.085,5170,184,0.85,29730311,f
TX,2021-03-10,5321,0.088,5094,202,0.85,29730311,f
TX,2021-03-11,6153,0.09,4920,212,0.85,29730311,f
TX,2021-03-12,5198,0.093,4897,223,0.85,29730311,f
TX,2021-03-13,2846,0.096,4783,141,0.85,29730311,f
TX,2021-03-14,2712,0.098,4612,56,0.86,29730311,f
TX,2021-03-15,4656,0.099,4573,102,0.86,29730311,f
TX,2021-03-16,5823,0.1,4600,134,0.87,29730311,f
TX,2021-03-17,4541,0.101,4442,173,0.87,29730311,f
TX,2021-03-18,3396,0.103,4302,199,0.88,29730311,f
TX,2021-03-19,3893,0.105,4199,166,0.89,29730311,f
TX,2021-03-20,2453,0.106,4052,97,0.89,29730311,f
TX,2021-03-21,2307,0.108,4006,45,0.9,29730311,f
TX,2021-03-22,3408,0.11,4065,109,0.9,29730311,f
TX,2021-03-23,4353,0.111,4094,85,0.91,29730311,f
TX,2021-03-24,3789,0.112,4008,163,0.92,29730311,f
TX,2021-03-25,0,0.115,3925,129,0.92,29730311,f
TX,2021-03-26,3899,0.119,3900,133,0.93,29730311,f
TX,2021-03-27,3073,0.123,3671,86,0.94,29730311,f
TX,2021-03-28,2970,0.127,3730,51,0.94,29730311,f
TX,2021-03-29,4493,0.13,3683,46,0.95,29730311,f
TX,2021-03-30,3406,0.133,3600,111,0.96,29730311,f
TX,2021-03-31,4069,0.137,3533,120,0.96,29730311,f
TX,2021-04-01,3655,0.143,3446,114,0.97,29730311,f
TX,2021-04-02,2006,0.15,3371,101,0.97,29730311,f
TX,2021-04-03,1675,0.154,3344,76,0.98,29730311,f
TX,2021-04-04,1000,0.157,3267,20,0.98,29730311,f
TX,2021-04-05,4940,0.161,3320,30,0.99,29730311,f
TX,2021-04-06,4198,0.165,3494,87,0.99,29730311,f
TX,2021-04-07,3911,0.169,3419,108,1,29730311,f
TX,2021-04-08,4484,0.175,3378,98,1,29730311,f
TX,2021-04-09,3238,0.182,3330,106,1,29730311,f
TX,2021-04-10,2433,0.19,3368,65,1,29730311,f
TX,2021-04-11,1448,0.195,3338,24,1,29730311,f
TX,2021-04-12,5550,0.199,3513,24,1,29730311,f
TX,2021-04-13,4813,0.202,3553,63,1,29730311,f
TX,2021-04-14,3593,0.207,3491,68,1,29730311,f
TX,2021-04-15,3323,0.212,3408,83,0.99,29730311,f
TX,2021-04-16,3011,0.217,3452,69,0.99,29730311,f
TX,2021-04-17,1805,0.221,3364,50,0.99,29730311,f
TX,2021-04-18,1439,0.223,3332,33,0.98,29730311,f
TX,2021-04-19,4695,0.226,3434,21,0.98,29730311,f
TX,2021-04-20,4699,0.229,3493,49,0.98,29730311,f
TX,2021-04-21,4055,0.232,3525,87,0.97,29730311,f
TX,2021-04-22,3675,0.237,3449,68,0.97,29730311,f
TX,2021-04-23,2614,0.242,3358,64,0.96,29730311,f
TX,2021-04-24,1985,0.247,3239,42,0.96,29730311,f
TX,2021-04-25,1480,0.251,3283,13,0.95,29730311,f
TX,2021-04-26,4395,0.253,3329,33,0.95,29730311,f
TX,2021-04-27,3740,0.255,3466,60,0.94,29730311,f
TX,2021-04-28,4128,0.259,3350,78,0.93,29730311,f
TX,2021-04-29,3551,0.264,3257,65,0.93,29730311,f
TX,2021-04-30,3683,0.27,3173,67,0.92,29730311,f
TX,2021-05-01,2012,0.275,3112,52,0.91,29730311,f
TX,2021-05-02,1240,0.277,3131,15,0.91,29730311,f
TX,2021-05-03,4105,0.279,3259,14,0.9,29730311,f
TX,2021-05-04,2747,0.28,3282,83,0.89,29730311,f
TX,2021-05-05,2247,0.284,3139,59,0.89,29730311,f
TX,2021-05-06,2598,0.289,3119,64,0.88,29730311,f
TX,2021-05-07,2883,0.293,3091,58,0.88,29730311,f
TX,2021-05-08,1415,0.298,2942,38,0.88,29730311,f
TX,2021-05-09,1251,0.302,2843,17,0.88,29730311,f
TX,2021-05-10,2664,0.304,3013,25,0.88,29730311,f
TX,2021-05-11,2916,0.306,3050,55,0.88,29730311,f
TX,2021-05-12,2438,0.309,2900,70,0.88,29730311,f
TX,2021-05-13,2236,0.312,2857,50,0.88,29730311,f
TX,2021-05-14,2434,0.316,2825,65,0.88,29730311,f
TX,2021-05-15,1085,0.32,2732,37,0.88,29730311,f
TX,2021-05-16,665,0.323,2683,0,0.88,29730311,f
TX,2021-05-17,2118,0.326,2717,34,0.88,29730311,f
TX,2021-05-18,3428,0.328,2718,41,0.88,29730311,f
TX,2021-05-19,1896,0.331,2827,58,0.88,29730311,f
TX,2021-05-20,1684,0.333,2615,45,0.88,29730311,f
TX,2021-05-21,1543,0.336,2607,43,0.88,29730311,f
TX,2021-05-22,949,0.338,2537,40,0.88,29730311,f
TX,2021-05-23,748,0.341,2566,15,0.88,29730311,f
TX,2021-05-24,2862,0.342,2522,29,0.88,29730311,f
TX,2021-05-25,2520,0.344,2516,43,0.88,29730311,f
TX,2021-05-26,1624,0.346,2437,63,0.88,29730311,f
TX,2021-05-27,1737,0.348,2451,56,0.88,29730311,f
TX,2021-05-28,1653,0.35,2317,53,0.88,29730311,f
TX,2021-05-29,665,0.353,2209,35,0.88,29730311,f
TX,2021-05-30,165,0.354,2023,12,0.88,29730311,f
TX,2021-05-31,153,0.355,2144,1,0.89,29730311,f
TX,2021-06-01,702,0.356,2155,16,0.89,29730311,f
TX,2021-06-02,2347,0.357,2101,52,0.89,29730311,f
TX,2021-06-03,3104,0.359,2111,57,0.89,29730311,f
TX,2021-06-04,1636,0.361,1983,47,0.9,29730311,f
TX,2021-06-05,1294,0.362,2009,29,0.9,29730311,f
TX,2021-06-06,630,0.365,2019,17,0.91,29730311,f
TX,2021-06-07,819,0.366,2046,17,0.91,29730311,f
TX,2021-06-08,0,0.368,2073,41,0.92,29730311,f
TX,2021-06-09,0,0.37,2081,37,0.92,29730311,f
TX,2021-06-10,0,0.372,2103,33,0.93,29730311,f
TX,2021-06-11,1138,0.374,2056,45,0.94,29730311,f
TX,2021-06-12,823,0.378,2045,32,0.95,29730311,f
TX,2021-06-13,423,0.379,2010,9,0.96,29730311,f
TX,2021-06-14,883,0.381,1995,11,0.98,29730311,f
TX,2021-06-15,1081,0.383,2016,31,0.99,29730311,f
TX,2021-06-16,2254,0.387,2033,38,1,29730311,f
TX,2021-06-17,783,0.391,2034,34,1.01,29730311,f
TX,2021-06-18,1081,0.393,2070,47,1.03,29730311,f
TX,2021-06-19,1719,0.394,1994,15,1.04,29730311,f
TX,2021-06-20,373,0.397,1936,11,1.05,29730311,f
TX,2021-06-21,653,0.398,1971,8,1.06,29730311,f
TX,2021-06-22,1890,0.399,2017,28,1.07,29730311,f
TX,2021-06-23,1136,0.4,1974,35,1.07,29730311,f
TX,2021-06-24,1678,0.401,1877,33,1.08,29730311,f
TX,2021-06-25,1684,0.403,1910,30,1.09,29730311,f
TX,2021-06-26,1500,0.405,1865,23,1.1,29730311,f
TX,2021-06-27,176,0.408,1861,9,1.11,29730311,f
TX,2021-06-28,864,0.409,1872,6,1.12,29730311,f
TX,2021-06-29,1725,0.41,1917,30,1.13,29730311,f
TX,2021-06-30,2986,0.412,1889,24,1.14,29730311,f
TX,2021-07-01,1310,0.413,1988,36,1.15,29730311,f
TX,2021-07-02,1878,0.414,2029,43,1.16,29730311,f
TX,2021-07-03,1229,0.415,2079,24,1.18,29730311,f
TX,2021-07-04,219,0.416,2072,13,1.19,29730311,f
TX,2021-07-05,537,0.417,2182,0,1.21,29730311,f
TX,2021-07-06,1171,0.417,2122,22,1.23,29730311,f
TX,2021-07-07,4060,0.418,2224,25,1.24,29730311,f
TX,2021-07-08,2357,0.419,2305,34,1.26,29730311,f
TX,2021-07-09,2400,0.42,2377,36,1.27,29730311,f
TX,2021-07-10,1596,0.421,2400,17,1.29,29730311,f
TX,2021-07-11,430,0.422,2491,4,1.3,29730311,f
TX,2021-07-12,1814,0.422,2678,24,1.31,29730311,f
TX,2021-07-13,5332,0.423,2902,28,1.32,29730311,f
TX,2021-07-14,4768,0.425,3029,31,1.33,29730311,f
TX,2021-07-15,3009,0.426,3097,37,1.34,29730311,f
TX,2021-07-16,4682,0.426,3248,27,1.35,29730311,f
TX,2021-07-17,2633,0.427,3315,28,1.35,29730311,f
TX,2021-07-18,1746,0.428,3437,9,1.35,29730311,f
TX,2021-07-19,2553,0.429,3733,10,1.35,29730311,f
TX,2021-07-20,4785,0.43,4076,26,1.35,29730311,f
TX,2021-07-21,7810,0.431,4213,43,1.35,29730311,f
TX,2021-07-22,7558,0.431,4316,35,1.35,29730311,f
TX,2021-07-23,6812,0.432,4647,48,1.34,29730311,f
TX,2021-07-24,5046,0.432,4773,23,1.34,29730311,f
TX,2021-07-25,1398,0.434,5096,15,1.33,29730311,f
TX,2021-07-26,5300,0.434,5446,15,1.32,29730311,f
TX,2021-07-27,11881,0.435,5841,39,1.31,29730311,f
TX,2021-07-28,8769,0.436,6172,65,1.3,29730311,f
TX,2021-07-29,15475,0.437,6436,34,1.29,29730311,f
TX,2021-07-30,14195,0.437,6897,58,1.27,29730311,f
TX,2021-07-31,5631,0.438,7212,35,1.26,29730311,f
TX,2021-08-01,3347,0.439,7494,18,1.25,29730311,f
TX,2021-08-02,8245,0.44,7914,30,1.23,29730311,f
TX,2021-08-03,20135,0.441,8392,64,1.22,29730311,f
TX,2021-08-04,11649,0.442,8691,65,1.21,29730311,f
TX,2021-08-05,17534,0.443,9227,77,1.19,29730311,f
TX,2021-08-06,0,0.443,9499,74,1.18,29730311,f
TX,2021-08-07,11265,0.444,9767,58,1.17,29730311,f
TX,2021-08-08,2372,0.445,10214,28,1.16,29730311,f
TX,2021-08-09,11712,0.446,10672,37,1.15,29730311,f
TX,2021-08-10,20179,0.446,11145,100,1.14,29730311,f
TX,2021-08-11,21854,0.447,11467,108,1.13,29730311,f
TX,2021-08-12,13193,0.448,12116,139,1.12,29730311,f
TX,2021-08-13,17816,0.45,12131,145,1.11,29730311,f
TX,2021-08-14,10909,0.452,12202,96,1.1,29730311,f
TX,2021-08-15,5942,0.453,12381,47,1.09,29730311,f
TX,2021-08-16,13830,0.453,12904,49,1.08,29730311,f
TX,2021-08-17,25497,0.455,13025,106,1.08,29730311,f
TX,2021-08-18,19905,0.456,13231,176,1.07,29730311,f
TX,2021-08-19,18576,0.457,13460,212,1.06,29730311,f
TX,2021-08-20,22650,0.459,13595,198,1.05,29730311,f
TX,2021-08-21,18221,0.46,13768,161,1.05,29730311,f
TX,2021-08-22,3880,0.461,14178,60,1.04,29730311,f
TX,2021-08-23,11352,0.462,14386,59,1.04,29730311,f
TX,2021-08-24,21065,0.464,14593,210,1.04,29730311,f
TX,2021-08-25,23412,0.466,14706,248,1.03,29730311,f
TX,2021-08-26,15643,0.468,14391,261,1.03,29730311,f
TX,2021-08-27,21281,0.469,14468,291,1.03,29730311,f
TX,2021-08-28,10568,0.47,14384,222,1.03,29730311,f
TX,2021-08-29,3869,0.472,14564,109,1.03,29730311,f
TX,2021-08-30,19479,0.473,14723,125,1.02,29730311,f
TX,2021-08-31,22151,0.474,14743,230,1.02,29730311,f
TX,2021-09-01,26427,0.476,14359,328,1.02,29730311,f
TX,2021-09-02,19469,0.478,14692,336,1.02,29730311,f
TX,2021-09-03,26795,0.479,14440,288,1.01,29730311,f
TX,2021-09-04,16206,0.481,14429,265,1.01,29730311,f
TX,2021-09-05,2910,0.481,14328,150,1,29730311,f
TX,2021-09-06,4711,0.481,14273,47,0.99,29730311,f
TX,2021-09-07,9763,0.484,14321,169,0.98,29730311,f
TX,2021-09-08,42057,0.485,14159,302,0.97,29730311,f
TX,2021-09-09,32054,0.486,14354,402,0.96,29730311,f
TX,2021-09-10,18075,0.487,14128,413,0.95,29730311,f
TX,2021-09-11,10414,0.489,13929,316,0.94,29730311,f
TX,2021-09-12,2499,0.49,13708,136,0.93,29730311,f
TX,2021-09-13,17493,0.491,13826,118,0.91,29730311,f
TX,2021-09-14,24281,0.492,13766,315,0.9,29730311,f
TX,2021-09-15,22741,0.494,13303,417,0.89,29730311,f
TX,2021-09-16,16938,0.495,13233,366,0.88,29730311,f
TX,2021-09-17,18404,0.498,13102,358,0.87,29730311,f
TX,2021-09-18,9553,0.5,12646,295,0.86,29730311,f
TX,2021-09-19,1527,0.502,12512,97,0.86,29730311,f
TX,2021-09-20,12001,0.503,12475,109,0.85,29730311,f
TX,2021-09-21,15953,0.503,12256,346,0.84,29730311,f
TX,2021-09-22,17293,0.505,11816,384,0.84,29730311,f
TX,2021-09-23,10644,0.506,11639,446,0.84,29730311,f
TX,2021-09-24,16746,0.508,11149,408,0.84,29730311,f
TX,2021-09-25,5846,0.509,10766,258,0.83,29730311,f
TX,2021-09-26,5975,0.51,10544,145,0.83,29730311,f
TX,2021-09-27,10454,0.51,10223,119,0.83,29730311,f
TX,2021-09-28,14198,0.509,10146,268,0.83,29730311,f
TX,2021-09-29,14257,0.51,9643,385,0.83,29730311,f
TX,2021-09-30,9834,0.511,9542,341,0.83,29730311,f
TX,2021-10-01,9519,0.512,9067,326,0.83,29730311,f
TX,2021-10-02,6351,0.513,8763,248,0.83,29730311,f
TX,2021-10-03,1131,0.514,8601,128,0.83,29730311,f
TX,2021-10-04,7818,0.515,8535,133,0.83,29730311,f
TX,2021-10-05,10642,0.516,8259,271,0.83,29730311,f
